columna,"CUADRO 11 - Nacimientos por área y sexo, según departamento de residencia de la madre y pertenencia étnica del nacido vivo",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,año,tipo,hoja_origen
76.0,,Indígena,22,11,11,0,3,2,0,1,0,0,7,9,0,0,0,0,2023,nacimientos,Cuadro11
76.0,,Rom (Gitano),2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
76.0,,Raizal del archipiélago de San Andrés y Providencia,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
76.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
76.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",531,260,271,0,238,241,0,12,16,0,10,14,0,0,0,0,2023,nacimientos,Cuadro11
76.0,,Ninguno de las anteriores,2585,1293,1291,1,1122,1102,1,90,111,0,81,78,0,0,0,0,2023,nacimientos,Cuadro11
76.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
81.0,81 Arauca,Total,329,170,159,0,103,100,0,18,9,0,49,50,0,0,0,0,2023,nacimientos,Cuadro11
81.0,,Indígena,14,8,6,0,1,0,0,0,1,0,7,5,0,0,0,0,2023,nacimientos,Cuadro11
81.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
81.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
81.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
81.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro11
81.0,,Ninguno de las anteriores,314,162,152,0,102,100,0,18,8,0,42,44,0,0,0,0,2023,nacimientos,Cuadro11
81.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
85.0,85 Casanare,Total,489,252,237,0,183,177,0,11,9,0,58,51,0,0,0,0,2023,nacimientos,Cuadro11
85.0,,Indígena,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,nacimientos,Cuadro11
85.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
85.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
85.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
85.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
85.0,,Ninguno de las anteriores,486,250,236,0,182,177,0,11,8,0,57,51,0,0,0,0,2023,nacimientos,Cuadro11
85.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
86.0,86 Putumayo,Total,393,190,203,0,95,97,0,11,13,0,84,93,0,0,0,0,2023,nacimientos,Cuadro11
86.0,,Indígena,70,34,36,0,15,13,0,2,0,0,17,23,0,0,0,0,2023,nacimientos,Cuadro11
86.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
86.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
86.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
86.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2023,nacimientos,Cuadro11
86.0,,Ninguno de las anteriores,321,155,166,0,80,84,0,9,13,0,66,69,0,0,0,0,2023,nacimientos,Cuadro11
86.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
88.0,88 Archipiélago de San Andrés y Providencia,Total,52,26,26,0,12,21,0,12,4,0,2,1,0,0,0,0,2023,nacimientos,Cuadro11
88.0,,Indígena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
88.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
88.0,,Raizal del archipiélago de San Andrés y Providencia,23,12,11,0,3,7,0,8,3,0,1,1,0,0,0,0,2023,nacimientos,Cuadro11
88.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
88.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
88.0,,Ninguno de las anteriores,27,13,14,0,9,13,0,3,1,0,1,0,0,0,0,0,2023,nacimientos,Cuadro11
88.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
91.0,91 Amazonas,Total,51,19,32,0,10,20,0,4,9,0,5,3,0,0,0,0,2023,nacimientos,Cuadro11
91.0,,Indígena,30,12,18,0,3,8,0,4,8,0,5,2,0,0,0,0,2023,nacimientos,Cuadro11
91.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
91.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
91.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
91.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
91.0,,Ninguno de las anteriores,21,7,14,0,7,12,0,0,1,0,0,1,0,0,0,0,2023,nacimientos,Cuadro11
91.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
94.0,94 Guainía,Total,43,21,22,0,8,9,0,2,0,0,11,13,0,0,0,0,2023,nacimientos,Cuadro11
94.0,,Indígena,34,16,18,0,5,6,0,1,0,0,10,12,0,0,0,0,2023,nacimientos,Cuadro11
94.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
94.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
94.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
94.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
94.0,,Ninguno de las anteriores,9,5,4,0,3,3,0,1,0,0,1,1,0,0,0,0,2023,nacimientos,Cuadro11
94.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
95.0,95 Guaviare,Total,88,49,39,0,26,24,0,2,2,0,21,13,0,0,0,0,2023,nacimientos,Cuadro11
95.0,,Indígena,15,10,5,0,5,1,0,0,0,0,5,4,0,0,0,0,2023,nacimientos,Cuadro11
95.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
95.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
95.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
95.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",3,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,2023,nacimientos,Cuadro11
95.0,,Ninguno de las anteriores,70,39,31,0,21,22,0,2,2,0,16,7,0,0,0,0,2023,nacimientos,Cuadro11
95.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
97.0,97 Vaupés,Total,33,18,15,0,2,5,0,0,0,0,16,10,0,0,0,0,2023,nacimientos,Cuadro11
97.0,,Indígena,31,17,14,0,1,4,0,0,0,0,16,10,0,0,0,0,2023,nacimientos,Cuadro11
97.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
97.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
97.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
97.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
97.0,,Ninguno de las anteriores,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
97.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
99.0,99 Vichada,Total,89,49,40,0,30,26,0,1,0,0,18,14,0,0,0,0,2023,nacimientos,Cuadro11
99.0,,Indígena,56,30,26,0,14,13,0,0,0,0,16,13,0,0,0,0,2023,nacimientos,Cuadro11
99.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
99.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
99.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
99.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
99.0,,Ninguno de las anteriores,33,19,14,0,16,13,0,1,0,0,2,1,0,0,0,0,2023,nacimientos,Cuadro11
99.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
75.0,Extranjero,Total,266,126,140,0,0,0,0,0,0,0,0,0,0,126,140,0,2023,nacimientos,Cuadro11
75.0,,Indígena,66,31,35,0,0,0,0,0,0,0,0,0,0,31,35,0,2023,nacimientos,Cuadro11
75.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
75.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
75.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
75.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,nacimientos,Cuadro11
75.0,,Ninguno de las anteriores,199,95,104,0,0,0,0,0,0,0,0,0,0,95,104,0,2023,nacimientos,Cuadro11
75.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
1.0,Sin Información,Total,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,nacimientos,Cuadro11
1.0,,Indígena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
1.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
1.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
1.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
1.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
1.0,,Ninguno de las anteriores,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,nacimientos,Cuadro11
1.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro11
,Fuente: DANE - Estadísticas Vitales,,,,,,,,,,,,,,,,,,2023,nacimientos,Cuadro11
,Fecha de actualización: 24 de marzo de 2023,,,,,,,,,,,,,,,,,,2023,nacimientos,Cuadro11
