columna,columna_1,"CUADRO 6A - Nacimientos por peso al nacer, según departamento, municipio y área de residencia de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,año,tipo,hoja_origen
13.0,13473.0,,,Rural disperso,8,0,0,0,1,1,5,1,0,0,2023,nacimientos,Cuadro6A
13.0,13473.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13490.0,,13490 Norosí,Total,11,0,0,0,0,2,2,5,2,0,2023,nacimientos,Cuadro6A
13.0,13490.0,,,Cabecera municipal,8,0,0,0,0,2,2,4,0,0,2023,nacimientos,Cuadro6A
13.0,13490.0,,,Centro poblado,1,0,0,0,0,0,0,0,1,0,2023,nacimientos,Cuadro6A
13.0,13490.0,,,Rural disperso,2,0,0,0,0,0,0,1,1,0,2023,nacimientos,Cuadro6A
13.0,13490.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13549.0,,13549 Pinillos,Total,19,0,0,0,1,3,12,3,0,0,2023,nacimientos,Cuadro6A
13.0,13549.0,,,Cabecera municipal,5,0,0,0,0,1,3,1,0,0,2023,nacimientos,Cuadro6A
13.0,13549.0,,,Centro poblado,11,0,0,0,0,1,8,2,0,0,2023,nacimientos,Cuadro6A
13.0,13549.0,,,Rural disperso,3,0,0,0,1,1,1,0,0,0,2023,nacimientos,Cuadro6A
13.0,13549.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13580.0,,13580 Regidor,Total,8,0,0,0,0,3,3,2,0,0,2023,nacimientos,Cuadro6A
13.0,13580.0,,,Cabecera municipal,5,0,0,0,0,1,3,1,0,0,2023,nacimientos,Cuadro6A
13.0,13580.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13580.0,,,Rural disperso,3,0,0,0,0,2,0,1,0,0,2023,nacimientos,Cuadro6A
13.0,13580.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13600.0,,13600 Río Viejo,Total,10,0,0,0,0,2,7,1,0,0,2023,nacimientos,Cuadro6A
13.0,13600.0,,,Cabecera municipal,8,0,0,0,0,1,6,1,0,0,2023,nacimientos,Cuadro6A
13.0,13600.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
13.0,13600.0,,,Rural disperso,1,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13600.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13620.0,,13620 San Cristóbal,Total,7,0,0,1,0,2,3,1,0,0,2023,nacimientos,Cuadro6A
13.0,13620.0,,,Cabecera municipal,5,0,0,1,0,0,3,1,0,0,2023,nacimientos,Cuadro6A
13.0,13620.0,,,Centro poblado,2,0,0,0,0,2,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13620.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13620.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13647.0,,13647 San Estanislao,Total,12,0,0,0,0,2,7,2,1,0,2023,nacimientos,Cuadro6A
13.0,13647.0,,,Cabecera municipal,7,0,0,0,0,0,5,1,1,0,2023,nacimientos,Cuadro6A
13.0,13647.0,,,Centro poblado,5,0,0,0,0,2,2,1,0,0,2023,nacimientos,Cuadro6A
13.0,13647.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13647.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13650.0,,13650 San Fernando,Total,7,0,0,0,3,0,3,1,0,0,2023,nacimientos,Cuadro6A
13.0,13650.0,,,Cabecera municipal,3,0,0,0,2,0,1,0,0,0,2023,nacimientos,Cuadro6A
13.0,13650.0,,,Centro poblado,2,0,0,0,1,0,1,0,0,0,2023,nacimientos,Cuadro6A
13.0,13650.0,,,Rural disperso,2,0,0,0,0,0,1,1,0,0,2023,nacimientos,Cuadro6A
13.0,13650.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13654.0,,13654 San Jacinto,Total,18,0,0,0,1,3,7,5,2,0,2023,nacimientos,Cuadro6A
13.0,13654.0,,,Cabecera municipal,15,0,0,0,1,2,7,4,1,0,2023,nacimientos,Cuadro6A
13.0,13654.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13654.0,,,Rural disperso,3,0,0,0,0,1,0,1,1,0,2023,nacimientos,Cuadro6A
13.0,13654.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13655.0,,13655 San Jacinto del Cauca,Total,6,0,0,0,0,2,2,2,0,0,2023,nacimientos,Cuadro6A
13.0,13655.0,,,Cabecera municipal,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
13.0,13655.0,,,Centro poblado,2,0,0,0,0,0,1,1,0,0,2023,nacimientos,Cuadro6A
13.0,13655.0,,,Rural disperso,3,0,0,0,0,2,0,1,0,0,2023,nacimientos,Cuadro6A
13.0,13655.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13657.0,,13657 San Juan Nepomuceno,Total,15,0,0,0,0,5,5,4,1,0,2023,nacimientos,Cuadro6A
13.0,13657.0,,,Cabecera municipal,13,0,0,0,0,4,4,4,1,0,2023,nacimientos,Cuadro6A
13.0,13657.0,,,Centro poblado,2,0,0,0,0,1,1,0,0,0,2023,nacimientos,Cuadro6A
13.0,13657.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13657.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13667.0,,13667 San Martín de Loba,Total,25,0,0,0,2,7,12,3,1,0,2023,nacimientos,Cuadro6A
13.0,13667.0,,,Cabecera municipal,5,0,0,0,1,3,1,0,0,0,2023,nacimientos,Cuadro6A
13.0,13667.0,,,Centro poblado,14,0,0,0,1,0,9,3,1,0,2023,nacimientos,Cuadro6A
13.0,13667.0,,,Rural disperso,6,0,0,0,0,4,2,0,0,0,2023,nacimientos,Cuadro6A
13.0,13667.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13670.0,,13670 San Pablo,Total,44,1,0,0,5,10,20,8,0,0,2023,nacimientos,Cuadro6A
13.0,13670.0,,,Cabecera municipal,28,0,0,0,2,8,16,2,0,0,2023,nacimientos,Cuadro6A
13.0,13670.0,,,Centro poblado,5,0,0,0,0,2,3,0,0,0,2023,nacimientos,Cuadro6A
13.0,13670.0,,,Rural disperso,11,1,0,0,3,0,1,6,0,0,2023,nacimientos,Cuadro6A
13.0,13670.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13673.0,,13673 Santa Catalina,Total,13,0,0,1,1,1,8,2,0,0,2023,nacimientos,Cuadro6A
13.0,13673.0,,,Cabecera municipal,8,0,0,1,0,0,5,2,0,0,2023,nacimientos,Cuadro6A
13.0,13673.0,,,Centro poblado,4,0,0,0,1,0,3,0,0,0,2023,nacimientos,Cuadro6A
13.0,13673.0,,,Rural disperso,1,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13673.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13683.0,,13683 Santa Rosa,Total,29,0,0,3,2,10,10,4,0,0,2023,nacimientos,Cuadro6A
13.0,13683.0,,,Cabecera municipal,22,0,0,1,1,7,9,4,0,0,2023,nacimientos,Cuadro6A
13.0,13683.0,,,Centro poblado,2,0,0,0,0,2,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13683.0,,,Rural disperso,5,0,0,2,1,1,1,0,0,0,2023,nacimientos,Cuadro6A
13.0,13683.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13688.0,,13688 Santa Rosa del Sur,Total,79,0,0,1,3,16,44,15,0,0,2023,nacimientos,Cuadro6A
13.0,13688.0,,,Cabecera municipal,59,0,0,0,3,10,34,12,0,0,2023,nacimientos,Cuadro6A
13.0,13688.0,,,Centro poblado,6,0,0,0,0,2,4,0,0,0,2023,nacimientos,Cuadro6A
13.0,13688.0,,,Rural disperso,14,0,0,1,0,4,6,3,0,0,2023,nacimientos,Cuadro6A
13.0,13688.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13744.0,,13744 Simití,Total,20,0,0,0,0,6,10,4,0,0,2023,nacimientos,Cuadro6A
13.0,13744.0,,,Cabecera municipal,6,0,0,0,0,3,1,2,0,0,2023,nacimientos,Cuadro6A
13.0,13744.0,,,Centro poblado,4,0,0,0,0,0,3,1,0,0,2023,nacimientos,Cuadro6A
13.0,13744.0,,,Rural disperso,10,0,0,0,0,3,6,1,0,0,2023,nacimientos,Cuadro6A
13.0,13744.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13760.0,,13760 Soplaviento,Total,8,0,0,1,1,2,3,1,0,0,2023,nacimientos,Cuadro6A
13.0,13760.0,,,Cabecera municipal,5,0,0,1,1,2,1,0,0,0,2023,nacimientos,Cuadro6A
13.0,13760.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
13.0,13760.0,,,Rural disperso,2,0,0,0,0,0,1,1,0,0,2023,nacimientos,Cuadro6A
13.0,13760.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13780.0,,13780 Talaigua Nuevo,Total,19,0,0,1,1,4,10,3,0,0,2023,nacimientos,Cuadro6A
13.0,13780.0,,,Cabecera municipal,12,0,0,1,0,4,7,0,0,0,2023,nacimientos,Cuadro6A
13.0,13780.0,,,Centro poblado,6,0,0,0,1,0,3,2,0,0,2023,nacimientos,Cuadro6A
13.0,13780.0,,,Rural disperso,1,0,0,0,0,0,0,1,0,0,2023,nacimientos,Cuadro6A
13.0,13780.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13810.0,,13810 Tiquisio,Total,22,1,0,0,3,6,10,1,1,0,2023,nacimientos,Cuadro6A
13.0,13810.0,,,Cabecera municipal,5,1,0,0,0,1,2,0,1,0,2023,nacimientos,Cuadro6A
13.0,13810.0,,,Centro poblado,6,0,0,0,2,2,2,0,0,0,2023,nacimientos,Cuadro6A
13.0,13810.0,,,Rural disperso,11,0,0,0,1,3,6,1,0,0,2023,nacimientos,Cuadro6A
13.0,13810.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13836.0,,13836 Turbaco,Total,70,0,0,0,6,17,29,16,2,0,2023,nacimientos,Cuadro6A
13.0,13836.0,,,Cabecera municipal,67,0,0,0,6,17,27,15,2,0,2023,nacimientos,Cuadro6A
13.0,13836.0,,,Centro poblado,2,0,0,0,0,0,1,1,0,0,2023,nacimientos,Cuadro6A
13.0,13836.0,,,Rural disperso,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
13.0,13836.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13838.0,,13838 Turbaná,Total,15,0,0,0,1,4,5,5,0,0,2023,nacimientos,Cuadro6A
13.0,13838.0,,,Cabecera municipal,14,0,0,0,1,4,5,4,0,0,2023,nacimientos,Cuadro6A
13.0,13838.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2023,nacimientos,Cuadro6A
13.0,13838.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13838.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13873.0,,13873 Villanueva,Total,22,0,0,0,1,7,10,4,0,0,2023,nacimientos,Cuadro6A
13.0,13873.0,,,Cabecera municipal,19,0,0,0,1,6,10,2,0,0,2023,nacimientos,Cuadro6A
13.0,13873.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2023,nacimientos,Cuadro6A
13.0,13873.0,,,Rural disperso,2,0,0,0,0,1,0,1,0,0,2023,nacimientos,Cuadro6A
13.0,13873.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13894.0,,13894 Zambrano,Total,15,0,1,2,0,2,8,2,0,0,2023,nacimientos,Cuadro6A
13.0,13894.0,,,Cabecera municipal,14,0,1,2,0,2,8,1,0,0,2023,nacimientos,Cuadro6A
13.0,13894.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2023,nacimientos,Cuadro6A
13.0,13894.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13894.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
13.0,13999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15000.0,15 Boyacá,Total Dpto,Total,959,2,5,13,82,306,403,129,17,2,2023,nacimientos,Cuadro6A
15.0,15000.0,,,Cabecera municipal,564,1,4,12,54,173,223,82,15,0,2023,nacimientos,Cuadro6A
15.0,15000.0,,,Centro poblado,31,0,0,0,4,9,11,7,0,0,2023,nacimientos,Cuadro6A
15.0,15000.0,,,Rural disperso,364,1,1,1,24,124,169,40,2,2,2023,nacimientos,Cuadro6A
15.0,15000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15001.0,,15001 Tunja,Total,149,1,3,1,20,56,54,12,2,0,2023,nacimientos,Cuadro6A
15.0,15001.0,,,Cabecera municipal,136,1,3,1,20,52,46,11,2,0,2023,nacimientos,Cuadro6A
15.0,15001.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15001.0,,,Rural disperso,13,0,0,0,0,4,8,1,0,0,2023,nacimientos,Cuadro6A
15.0,15001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15022.0,,15022 Almeida,Total,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15022.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15022.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15022.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15022.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15047.0,,15047 Aquitania,Total,13,0,0,0,1,6,5,1,0,0,2023,nacimientos,Cuadro6A
15.0,15047.0,,,Cabecera municipal,3,0,0,0,0,2,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15047.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15047.0,,,Rural disperso,10,0,0,0,1,4,4,1,0,0,2023,nacimientos,Cuadro6A
15.0,15047.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15051.0,,15051 Arcabuco,Total,5,0,0,0,1,0,2,2,0,0,2023,nacimientos,Cuadro6A
15.0,15051.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15051.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15051.0,,,Rural disperso,5,0,0,0,1,0,2,2,0,0,2023,nacimientos,Cuadro6A
15.0,15051.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15087.0,,15087 Belén,Total,9,0,0,0,1,6,1,1,0,0,2023,nacimientos,Cuadro6A
15.0,15087.0,,,Cabecera municipal,6,0,0,0,1,4,0,1,0,0,2023,nacimientos,Cuadro6A
15.0,15087.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15087.0,,,Rural disperso,3,0,0,0,0,2,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15087.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15090.0,,15090 Berbeo,Total,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15090.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15090.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15090.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15090.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15092.0,,15092 Betéitiva,Total,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15092.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15092.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15092.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15092.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15097.0,,15097 Boavita,Total,3,0,0,0,0,1,1,1,0,0,2023,nacimientos,Cuadro6A
15.0,15097.0,,,Cabecera municipal,1,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15097.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15097.0,,,Rural disperso,2,0,0,0,0,0,1,1,0,0,2023,nacimientos,Cuadro6A
15.0,15097.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15104.0,,15104 Boyacá,Total,7,0,0,0,0,3,4,0,0,0,2023,nacimientos,Cuadro6A
15.0,15104.0,,,Cabecera municipal,3,0,0,0,0,2,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15104.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15104.0,,,Rural disperso,4,0,0,0,0,1,3,0,0,0,2023,nacimientos,Cuadro6A
15.0,15104.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15106.0,,15106 Briceño,Total,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15106.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15106.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15106.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15106.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15109.0,,15109 Buenavista,Total,3,0,0,0,0,1,2,0,0,0,2023,nacimientos,Cuadro6A
15.0,15109.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15109.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15109.0,,,Rural disperso,3,0,0,0,0,1,2,0,0,0,2023,nacimientos,Cuadro6A
15.0,15109.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15114.0,,15114 Busbanzá,Total,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15114.0,,,Cabecera municipal,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15114.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15114.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15114.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15131.0,,15131 Caldas,Total,2,0,0,0,0,1,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15131.0,,,Cabecera municipal,2,0,0,0,0,1,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15131.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15131.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15131.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15135.0,,15135 Campohermoso,Total,1,0,0,0,0,0,0,1,0,0,2023,nacimientos,Cuadro6A
15.0,15135.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15135.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2023,nacimientos,Cuadro6A
15.0,15135.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15135.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15162.0,,15162 Cerinza,Total,4,0,0,0,0,1,3,0,0,0,2023,nacimientos,Cuadro6A
15.0,15162.0,,,Cabecera municipal,1,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15162.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15162.0,,,Rural disperso,3,0,0,0,0,0,3,0,0,0,2023,nacimientos,Cuadro6A
15.0,15162.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15172.0,,15172 Chinavita,Total,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15172.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15172.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15172.0,,,Rural disperso,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15172.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15176.0,,15176 Chiquinquirá,Total,42,0,0,0,7,11,16,5,3,0,2023,nacimientos,Cuadro6A
15.0,15176.0,,,Cabecera municipal,33,0,0,0,4,10,12,4,3,0,2023,nacimientos,Cuadro6A
15.0,15176.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15176.0,,,Rural disperso,8,0,0,0,3,1,3,1,0,0,2023,nacimientos,Cuadro6A
15.0,15176.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15180.0,,15180 Chiscas,Total,3,0,0,0,0,0,2,0,1,0,2023,nacimientos,Cuadro6A
15.0,15180.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15180.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15180.0,,,Rural disperso,3,0,0,0,0,0,2,0,1,0,2023,nacimientos,Cuadro6A
15.0,15180.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15183.0,,15183 Chita,Total,10,0,0,0,1,2,5,1,0,1,2023,nacimientos,Cuadro6A
15.0,15183.0,,,Cabecera municipal,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15183.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15183.0,,,Rural disperso,9,0,0,0,1,2,4,1,0,1,2023,nacimientos,Cuadro6A
15.0,15183.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15185.0,,15185 Chitaraque,Total,6,0,0,0,1,1,2,2,0,0,2023,nacimientos,Cuadro6A
15.0,15185.0,,,Cabecera municipal,3,0,0,0,1,0,1,1,0,0,2023,nacimientos,Cuadro6A
15.0,15185.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15185.0,,,Rural disperso,3,0,0,0,0,1,1,1,0,0,2023,nacimientos,Cuadro6A
15.0,15185.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15187.0,,15187 Chivatá,Total,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15187.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15187.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15187.0,,,Rural disperso,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15187.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15189.0,,15189 Ciénega,Total,3,0,0,0,0,1,2,0,0,0,2023,nacimientos,Cuadro6A
15.0,15189.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15189.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15189.0,,,Rural disperso,3,0,0,0,0,1,2,0,0,0,2023,nacimientos,Cuadro6A
15.0,15189.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15204.0,,15204 Cómbita,Total,3,0,0,0,0,0,2,1,0,0,2023,nacimientos,Cuadro6A
15.0,15204.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15204.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2023,nacimientos,Cuadro6A
15.0,15204.0,,,Rural disperso,2,0,0,0,0,0,2,0,0,0,2023,nacimientos,Cuadro6A
15.0,15204.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15212.0,,15212 Coper,Total,2,0,0,0,0,1,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15212.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15212.0,,,Centro poblado,1,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15212.0,,,Rural disperso,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A
15.0,15212.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A
15.0,15215.0,,15215 Corrales,Total,3,0,0,0,0,1,2,0,0,0,2023,nacimientos,Cuadro6A
