columna,"CUADRO 13 - Defunciones de menores de un año por grupos de edad y sexo, según departamento de residencia de la madre y grupos de causas de defunción (Lista Colombia 105 para la tabulación de mortalidad)",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,año,tipo,hoja_origen
3.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",39,23,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,11,0,6,5,0,2022,defunciones,Cuadro13
3.0,,041 Diabetes mellitus,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro13
3.0,,042 Deficiencias nutricionales,246,137,109,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,70,58,0,65,49,0,2022,defunciones,Cuadro13
3.0,,043 Todas las demás enfermedades endocrinas y nutricionales,37,20,17,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,8,11,0,10,5,0,2022,defunciones,Cuadro13
3.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,34,24,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,8,0,6,2,0,2022,defunciones,Cuadro13
3.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,4,0,2022,defunciones,Cuadro13
3.0,,047 Todas las demás enfermedades del sistema nervioso,38,23,15,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,11,7,0,10,7,0,2022,defunciones,Cuadro13
3.0,,"048 Enfermedades del ojo y sus anexos, del oído y de la apófisis mastoides",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2022,defunciones,Cuadro13
3.0,,051 Enfermedades isquémicas del corazón,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2022,defunciones,Cuadro13
3.0,,052 Enfermedad cardiopulmonar y enfermedades de la circulación pulmonar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro13
3.0,,053 Todas las demás formas de enfermedad del corazón,48,25,23,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,12,13,0,10,7,0,2022,defunciones,Cuadro13
3.0,,054 Insuficiencia cardíaca,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2022,defunciones,Cuadro13
3.0,,055 Enfermedades cerebrovasculares,19,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,4,1,0,2022,defunciones,Cuadro13
3.0,,058 Enfermedades de los vasos sanguíneos y otras enfermedades del sistema circulatorio,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2022,defunciones,Cuadro13
3.0,,059 Neumonía,197,109,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,0,49,37,0,2022,defunciones,Cuadro13
3.0,,060 Enfermedades crónicas de las vías respiratorias inferiores,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,defunciones,Cuadro13
3.0,,061 Enfermedades del pulmón debidas a agentes externos,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,3,0,2022,defunciones,Cuadro13
3.0,,062 Todas las demás enfermedades del sistema respiratorio,137,88,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,33,0,28,16,0,2022,defunciones,Cuadro13
3.0,,064 Enfermedades del esófago y otras enfermedades del estómago y del duodeno,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2022,defunciones,Cuadro13
3.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",21,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,5,0,2022,defunciones,Cuadro13
3.0,,066 Enfermedades del hígado,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,2022,defunciones,Cuadro13
3.0,,"067 Trastornos de la vesícula biliar, de las vías biliares y del páncreas",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro13
3.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,4,0,2022,defunciones,Cuadro13
3.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,20,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,6,0,3,2,0,2022,defunciones,Cuadro13
3.0,,070 Hemorragia gastrointestinal,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2022,defunciones,Cuadro13
3.0,,071 Enfermedades de la piel y del tejido subcutáneo,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,1,0,2022,defunciones,Cuadro13
3.0,,074 Insuficiencia renal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro13
3.0,,075 Todas las demás enfermedades del sistema urinario,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,1,0,2022,defunciones,Cuadro13
3.0,,077 Trastornos de los órganos genitales,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro13
3.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,155,87,68,0,13,9,0,15,9,0,34,35,0,19,11,0,2,0,0,4,4,0,0,0,0,2022,defunciones,Cuadro13
3.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,271,155,116,0,30,38,0,39,26,0,55,27,0,30,21,0,0,0,0,1,4,0,0,0,0,2022,defunciones,Cuadro13
3.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",177,100,77,0,28,18,0,32,25,0,18,20,0,11,9,0,1,0,0,9,5,0,1,0,0,2022,defunciones,Cuadro13
3.0,,082 Trastornos respiratorios específicos del período perinatal,1407,791,615,1,49,27,0,150,130,0,304,237,0,151,135,1,8,3,0,111,66,0,18,17,0,2022,defunciones,Cuadro13
3.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,216,127,89,0,3,1,0,10,14,0,51,31,0,47,37,0,2,1,0,12,5,0,2,0,0,2022,defunciones,Cuadro13
3.0,,084 Infecciones específicas del período perinatal,772,435,337,0,7,4,0,48,33,0,173,115,0,155,146,0,5,6,0,47,32,0,0,1,0,2022,defunciones,Cuadro13
3.0,,085 Enterocolitis necrotizante del feto y del recién nacido,204,112,92,0,0,0,0,1,0,0,26,20,0,57,42,0,4,5,0,23,24,0,1,1,0,2022,defunciones,Cuadro13
3.0,,086 Todas las demás afecciones originadas en el período perinatal,371,219,151,1,11,16,0,28,18,0,89,56,1,72,45,0,0,0,0,14,13,0,5,3,0,2022,defunciones,Cuadro13
3.0,,087 Malformaciones congénitas del sistema circulatorio,872,484,387,1,7,7,0,29,32,0,119,97,1,129,98,0,8,1,0,146,120,0,46,32,0,2022,defunciones,Cuadro13
3.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",709,363,343,3,25,15,2,59,62,1,71,66,0,75,76,0,4,2,0,96,90,0,33,32,0,2022,defunciones,Cuadro13
3.0,,"089 Signos, síntomas y afecciones mal definidas",156,82,74,0,0,0,0,0,2,0,0,1,0,3,2,0,0,0,0,58,50,0,21,19,0,2022,defunciones,Cuadro13
3.0,,090 Accidentes de transporte de motor y secuelas,17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,5,0,2022,defunciones,Cuadro13
3.0,,093 Caídas,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2022,defunciones,Cuadro13
3.0,,095 Ahogamiento y sumersión accidentales,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,defunciones,Cuadro13
3.0,,096 Otros accidentes que obstruyen la respiración,33,22,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,8,0,7,3,0,2022,defunciones,Cuadro13
3.0,,"097 Exposición a la corriente eléctrica, radiación y temperatura y presión del aire ambientales extremas",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2022,defunciones,Cuadro13
3.0,,"098 Exposición al humo, fuego y llamas",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2022,defunciones,Cuadro13
3.0,,"099 Envenenamiento accidental por, y exposición a sustancias nocivas",6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2022,defunciones,Cuadro13
3.0,,101 Agresiones (homicidios) y secuelas,10,5,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,1,1,0,2022,defunciones,Cuadro13
3.0,,102 Eventos de intención no determinada y secuelas,16,12,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,8,2,0,2022,defunciones,Cuadro13
3.0,,104 Contratiempos de la atención médico quirúrgica y secuelas,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro13
3.0,,105 Otros accidentes y secuelas,12,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,4,1,0,2022,defunciones,Cuadro13
5.0,05 Antioquia,TOTAL,597,321,276,0,26,16,0,39,33,0,61,61,0,70,64,0,4,3,0,87,71,0,34,28,0,2022,defunciones,Cuadro13
5.0,,001 Enfermedades infecciosas intestinales,6,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,2022,defunciones,Cuadro13
5.0,,002 Tuberculosis y secuelas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro13
5.0,,"005 Septicemia, excepto neonatal",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro13
5.0,,006 Todas las demás enfermedades bacterianas,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2022,defunciones,Cuadro13
5.0,,007 Sífilis y otras enfermedades venéreas,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro13
5.0,,009 Enfermedad por el VIH (SIDA),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,defunciones,Cuadro13
5.0,,010 Todas las demás enfermedades infecciosas y parasitarias,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,2,0,2022,defunciones,Cuadro13
5.0,,032 Tumor maligno del tiroides y de otras glándulas endocrinas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro13
5.0,,"037 Tumores: in situ, benignos y de comportamiento incierto o desconocido y los no especificados",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro13
5.0,,041 Diabetes mellitus,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro13
5.0,,042 Deficiencias nutricionales,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,2022,defunciones,Cuadro13
5.0,,043 Todas las demás enfermedades endocrinas y nutricionales,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2022,defunciones,Cuadro13
5.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,defunciones,Cuadro13
5.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2022,defunciones,Cuadro13
5.0,,047 Todas las demás enfermedades del sistema nervioso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro13
5.0,,053 Todas las demás formas de enfermedad del corazón,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,2022,defunciones,Cuadro13
5.0,,055 Enfermedades cerebrovasculares,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2022,defunciones,Cuadro13
5.0,,059 Neumonía,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,2,0,2022,defunciones,Cuadro13
5.0,,062 Todas las demás enfermedades del sistema respiratorio,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,2,4,0,2022,defunciones,Cuadro13
5.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2022,defunciones,Cuadro13
5.0,,066 Enfermedades del hígado,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2022,defunciones,Cuadro13
5.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro13
5.0,,075 Todas las demás enfermedades del sistema urinario,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro13
5.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,10,7,3,0,0,0,0,1,1,0,1,2,0,4,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro13
5.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,25,10,15,0,3,4,0,2,3,0,4,1,0,1,5,0,0,0,0,0,2,0,0,0,0,2022,defunciones,Cuadro13
5.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",25,14,11,0,5,1,0,7,5,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro13
5.0,,082 Trastornos respiratorios específicos del período perinatal,125,76,49,0,10,4,0,11,13,0,14,13,0,17,10,0,1,0,0,20,5,0,3,4,0,2022,defunciones,Cuadro13
5.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,22,15,7,0,0,0,0,1,0,0,6,3,0,5,4,0,0,0,0,3,0,0,0,0,0,2022,defunciones,Cuadro13
5.0,,084 Infecciones específicas del período perinatal,66,36,30,0,1,0,0,3,2,0,13,13,0,15,10,0,2,2,0,2,3,0,0,0,0,2022,defunciones,Cuadro13
5.0,,085 Enterocolitis necrotizante del feto y del recién nacido,11,5,6,0,0,0,0,0,0,0,1,1,0,2,2,0,0,1,0,2,2,0,0,0,0,2022,defunciones,Cuadro13
5.0,,086 Todas las demás afecciones originadas en el período perinatal,31,18,13,0,0,1,0,4,2,0,8,6,0,3,2,0,0,0,0,2,2,0,1,0,0,2022,defunciones,Cuadro13
5.0,,087 Malformaciones congénitas del sistema circulatorio,69,37,32,0,1,1,0,2,1,0,4,6,0,11,10,0,0,0,0,15,11,0,4,3,0,2022,defunciones,Cuadro13
5.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",102,41,61,0,6,5,0,8,6,0,9,13,0,6,19,0,1,0,0,7,14,0,4,4,0,2022,defunciones,Cuadro13
5.0,,"089 Signos, síntomas y afecciones mal definidas",18,12,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,0,4,3,0,2022,defunciones,Cuadro13
5.0,,090 Accidentes de transporte de motor y secuelas,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,defunciones,Cuadro13
5.0,,096 Otros accidentes que obstruyen la respiración,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro13
5.0,,102 Eventos de intención no determinada y secuelas,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2022,defunciones,Cuadro13
8.0,08 Atlántico,TOTAL,524,288,235,1,9,7,0,26,18,1,97,73,0,58,69,0,5,1,0,69,50,0,24,17,0,2022,defunciones,Cuadro13
8.0,,001 Enfermedades infecciosas intestinales,7,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,2,0,2022,defunciones,Cuadro13
8.0,,"005 Septicemia, excepto neonatal",3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2022,defunciones,Cuadro13
8.0,,006 Todas las demás enfermedades bacterianas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro13
8.0,,007 Sífilis y otras enfermedades venéreas,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2022,defunciones,Cuadro13
8.0,,009 Enfermedad por el VIH (SIDA),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro13
8.0,,010 Todas las demás enfermedades infecciosas y parasitarias,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2022,defunciones,Cuadro13
8.0,,"037 Tumores: in situ, benignos y de comportamiento incierto o desconocido y los no especificados",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro13
8.0,,042 Deficiencias nutricionales,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,0,2022,defunciones,Cuadro13
8.0,,043 Todas las demás enfermedades endocrinas y nutricionales,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,2022,defunciones,Cuadro13
8.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2022,defunciones,Cuadro13
8.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro13
8.0,,053 Todas las demás formas de enfermedad del corazón,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,2022,defunciones,Cuadro13
8.0,,059 Neumonía,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,2022,defunciones,Cuadro13
8.0,,061 Enfermedades del pulmón debidas a agentes externos,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2022,defunciones,Cuadro13
8.0,,062 Todas las demás enfermedades del sistema respiratorio,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2022,defunciones,Cuadro13
8.0,,066 Enfermedades del hígado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,defunciones,Cuadro13
8.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,defunciones,Cuadro13
8.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2022,defunciones,Cuadro13
8.0,,070 Hemorragia gastrointestinal,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2022,defunciones,Cuadro13
8.0,,071 Enfermedades de la piel y del tejido subcutáneo,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro13
8.0,,077 Trastornos de los órganos genitales,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro13
8.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,7,3,4,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro13
8.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,7,4,3,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro13
8.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",12,7,5,0,1,1,0,3,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro13
8.0,,082 Trastornos respiratorios específicos del período perinatal,155,84,71,0,3,3,0,14,9,0,42,35,0,13,16,0,0,0,0,11,8,0,1,0,0,2022,defunciones,Cuadro13
8.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,16,11,5,0,0,0,0,0,2,0,7,1,0,4,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro13
8.0,,084 Infecciones específicas del período perinatal,86,48,38,0,2,0,0,1,0,0,18,12,0,15,18,0,1,1,0,11,7,0,0,0,0,2022,defunciones,Cuadro13
8.0,,085 Enterocolitis necrotizante del feto y del recién nacido,13,7,6,0,0,0,0,0,0,0,0,1,0,4,4,0,1,0,0,2,1,0,0,0,0,2022,defunciones,Cuadro13
8.0,,086 Todas las demás afecciones originadas en el período perinatal,23,14,9,0,0,0,0,1,0,0,8,3,0,4,6,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro13
8.0,,087 Malformaciones congénitas del sistema circulatorio,90,45,45,0,0,2,0,2,2,0,11,12,0,11,15,0,1,0,0,15,11,0,5,3,0,2022,defunciones,Cuadro13
8.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",44,27,16,1,2,0,0,3,1,1,7,4,0,5,5,0,0,0,0,7,5,0,3,1,0,2022,defunciones,Cuadro13
8.0,,"089 Signos, síntomas y afecciones mal definidas",4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2022,defunciones,Cuadro13
