columna,columna_1,"CUADRO 6A - Nacimientos por peso al nacer, según departamento, municipio y área de residencia de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,año,tipo,hoja_origen
17.0,17174.0,,,Cabecera municipal,114,0,0,0,11,43,36,22,2,0,2025,nacimientos,Cuadro6A
17.0,17174.0,,,Centro poblado,3,0,0,0,0,2,1,0,0,0,2025,nacimientos,Cuadro6A
17.0,17174.0,,,Rural disperso,41,0,1,1,2,13,18,6,0,0,2025,nacimientos,Cuadro6A
17.0,17174.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17272.0,,17272 Filadelfia,Total,29,0,0,0,3,7,16,3,0,0,2025,nacimientos,Cuadro6A
17.0,17272.0,,,Cabecera municipal,11,0,0,0,1,4,5,1,0,0,2025,nacimientos,Cuadro6A
17.0,17272.0,,,Centro poblado,3,0,0,0,1,1,1,0,0,0,2025,nacimientos,Cuadro6A
17.0,17272.0,,,Rural disperso,15,0,0,0,1,2,10,2,0,0,2025,nacimientos,Cuadro6A
17.0,17272.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17380.0,,17380 La Dorada,Total,276,1,0,7,13,76,130,44,5,0,2025,nacimientos,Cuadro6A
17.0,17380.0,,,Cabecera municipal,226,1,0,5,12,63,108,34,3,0,2025,nacimientos,Cuadro6A
17.0,17380.0,,,Centro poblado,14,0,0,1,0,6,5,2,0,0,2025,nacimientos,Cuadro6A
17.0,17380.0,,,Rural disperso,36,0,0,1,1,7,17,8,2,0,2025,nacimientos,Cuadro6A
17.0,17380.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17388.0,,17388 La Merced,Total,14,0,0,0,0,5,6,3,0,0,2025,nacimientos,Cuadro6A
17.0,17388.0,,,Cabecera municipal,3,0,0,0,0,1,1,1,0,0,2025,nacimientos,Cuadro6A
17.0,17388.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A
17.0,17388.0,,,Rural disperso,10,0,0,0,0,4,4,2,0,0,2025,nacimientos,Cuadro6A
17.0,17388.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17433.0,,17433 Manzanares,Total,58,1,1,1,6,15,30,4,0,0,2025,nacimientos,Cuadro6A
17.0,17433.0,,,Cabecera municipal,29,1,0,0,3,7,17,1,0,0,2025,nacimientos,Cuadro6A
17.0,17433.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A
17.0,17433.0,,,Rural disperso,28,0,1,1,3,8,12,3,0,0,2025,nacimientos,Cuadro6A
17.0,17433.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17442.0,,17442 Marmato,Total,55,0,2,2,1,18,22,9,1,0,2025,nacimientos,Cuadro6A
17.0,17442.0,,,Cabecera municipal,4,0,0,0,0,2,1,1,0,0,2025,nacimientos,Cuadro6A
17.0,17442.0,,,Centro poblado,12,0,0,2,0,1,6,3,0,0,2025,nacimientos,Cuadro6A
17.0,17442.0,,,Rural disperso,39,0,2,0,1,15,15,5,1,0,2025,nacimientos,Cuadro6A
17.0,17442.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17444.0,,17444 Marquetalia,Total,48,0,0,1,4,11,24,6,2,0,2025,nacimientos,Cuadro6A
17.0,17444.0,,,Cabecera municipal,25,0,0,1,3,6,12,3,0,0,2025,nacimientos,Cuadro6A
17.0,17444.0,,,Centro poblado,3,0,0,0,0,0,0,2,1,0,2025,nacimientos,Cuadro6A
17.0,17444.0,,,Rural disperso,20,0,0,0,1,5,12,1,1,0,2025,nacimientos,Cuadro6A
17.0,17444.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17446.0,,17446 Marulanda,Total,6,0,0,1,1,1,1,2,0,0,2025,nacimientos,Cuadro6A
17.0,17446.0,,,Cabecera municipal,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A
17.0,17446.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2025,nacimientos,Cuadro6A
17.0,17446.0,,,Rural disperso,4,0,0,1,1,1,0,1,0,0,2025,nacimientos,Cuadro6A
17.0,17446.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17486.0,,17486 Neira,Total,70,1,0,0,4,23,34,7,1,0,2025,nacimientos,Cuadro6A
17.0,17486.0,,,Cabecera municipal,38,0,0,0,3,14,17,3,1,0,2025,nacimientos,Cuadro6A
17.0,17486.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A
17.0,17486.0,,,Rural disperso,31,1,0,0,1,9,16,4,0,0,2025,nacimientos,Cuadro6A
17.0,17486.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17495.0,,17495 Norcasia,Total,37,0,0,0,4,12,13,7,1,0,2025,nacimientos,Cuadro6A
17.0,17495.0,,,Cabecera municipal,19,0,0,0,2,5,8,3,1,0,2025,nacimientos,Cuadro6A
17.0,17495.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17495.0,,,Rural disperso,18,0,0,0,2,7,5,4,0,0,2025,nacimientos,Cuadro6A
17.0,17495.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17513.0,,17513 Pácora,Total,39,1,0,4,3,12,15,4,0,0,2025,nacimientos,Cuadro6A
17.0,17513.0,,,Cabecera municipal,25,1,0,1,3,9,9,2,0,0,2025,nacimientos,Cuadro6A
17.0,17513.0,,,Centro poblado,2,0,0,0,0,0,2,0,0,0,2025,nacimientos,Cuadro6A
17.0,17513.0,,,Rural disperso,12,0,0,3,0,3,4,2,0,0,2025,nacimientos,Cuadro6A
17.0,17513.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17524.0,,17524 Palestina,Total,53,0,0,0,4,16,19,12,2,0,2025,nacimientos,Cuadro6A
17.0,17524.0,,,Cabecera municipal,19,0,0,0,1,6,4,7,1,0,2025,nacimientos,Cuadro6A
17.0,17524.0,,,Centro poblado,26,0,0,0,3,7,12,3,1,0,2025,nacimientos,Cuadro6A
17.0,17524.0,,,Rural disperso,8,0,0,0,0,3,3,2,0,0,2025,nacimientos,Cuadro6A
17.0,17524.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17541.0,,17541 Pensilvania,Total,62,0,0,0,4,19,26,10,3,0,2025,nacimientos,Cuadro6A
17.0,17541.0,,,Cabecera municipal,26,0,0,0,3,5,11,5,2,0,2025,nacimientos,Cuadro6A
17.0,17541.0,,,Centro poblado,13,0,0,0,1,4,6,1,1,0,2025,nacimientos,Cuadro6A
17.0,17541.0,,,Rural disperso,23,0,0,0,0,10,9,4,0,0,2025,nacimientos,Cuadro6A
17.0,17541.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17614.0,,17614 Riosucio,Total,177,4,2,3,14,56,71,25,2,0,2025,nacimientos,Cuadro6A
17.0,17614.0,,,Cabecera municipal,51,1,1,1,4,17,18,8,1,0,2025,nacimientos,Cuadro6A
17.0,17614.0,,,Centro poblado,22,0,0,0,3,10,6,3,0,0,2025,nacimientos,Cuadro6A
17.0,17614.0,,,Rural disperso,104,3,1,2,7,29,47,14,1,0,2025,nacimientos,Cuadro6A
17.0,17614.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17616.0,,17616 Risaralda,Total,43,0,0,2,2,12,20,7,0,0,2025,nacimientos,Cuadro6A
17.0,17616.0,,,Cabecera municipal,18,0,0,1,0,4,9,4,0,0,2025,nacimientos,Cuadro6A
17.0,17616.0,,,Centro poblado,2,0,0,0,0,0,2,0,0,0,2025,nacimientos,Cuadro6A
17.0,17616.0,,,Rural disperso,23,0,0,1,2,8,9,3,0,0,2025,nacimientos,Cuadro6A
17.0,17616.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17653.0,,17653 Salamina,Total,43,1,0,0,4,22,9,7,0,0,2025,nacimientos,Cuadro6A
17.0,17653.0,,,Cabecera municipal,29,1,0,0,3,16,4,5,0,0,2025,nacimientos,Cuadro6A
17.0,17653.0,,,Centro poblado,3,0,0,0,0,3,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17653.0,,,Rural disperso,11,0,0,0,1,3,5,2,0,0,2025,nacimientos,Cuadro6A
17.0,17653.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17662.0,,17662 Samaná,Total,69,0,2,3,5,25,21,12,1,0,2025,nacimientos,Cuadro6A
17.0,17662.0,,,Cabecera municipal,17,0,0,0,2,5,5,5,0,0,2025,nacimientos,Cuadro6A
17.0,17662.0,,,Centro poblado,14,0,0,3,0,5,3,3,0,0,2025,nacimientos,Cuadro6A
17.0,17662.0,,,Rural disperso,38,0,2,0,3,15,13,4,1,0,2025,nacimientos,Cuadro6A
17.0,17662.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17665.0,,17665 San José,Total,17,0,0,2,0,6,7,2,0,0,2025,nacimientos,Cuadro6A
17.0,17665.0,,,Cabecera municipal,5,0,0,1,0,2,2,0,0,0,2025,nacimientos,Cuadro6A
17.0,17665.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17665.0,,,Rural disperso,12,0,0,1,0,4,5,2,0,0,2025,nacimientos,Cuadro6A
17.0,17665.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17777.0,,17777 Supía,Total,114,0,1,3,11,28,52,17,2,0,2025,nacimientos,Cuadro6A
17.0,17777.0,,,Cabecera municipal,54,0,0,2,2,12,28,9,1,0,2025,nacimientos,Cuadro6A
17.0,17777.0,,,Centro poblado,3,0,0,0,2,0,1,0,0,0,2025,nacimientos,Cuadro6A
17.0,17777.0,,,Rural disperso,57,0,1,1,7,16,23,8,1,0,2025,nacimientos,Cuadro6A
17.0,17777.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17867.0,,17867 Victoria,Total,28,0,0,0,2,9,11,5,1,0,2025,nacimientos,Cuadro6A
17.0,17867.0,,,Cabecera municipal,8,0,0,0,0,3,3,2,0,0,2025,nacimientos,Cuadro6A
17.0,17867.0,,,Centro poblado,3,0,0,0,0,1,1,1,0,0,2025,nacimientos,Cuadro6A
17.0,17867.0,,,Rural disperso,17,0,0,0,2,5,7,2,1,0,2025,nacimientos,Cuadro6A
17.0,17867.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17873.0,,17873 Villamaría,Total,176,0,3,7,20,68,58,19,1,0,2025,nacimientos,Cuadro6A
17.0,17873.0,,,Cabecera municipal,153,0,3,6,15,61,50,18,0,0,2025,nacimientos,Cuadro6A
17.0,17873.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17873.0,,,Rural disperso,23,0,0,1,5,7,8,1,1,0,2025,nacimientos,Cuadro6A
17.0,17873.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17877.0,,17877 Viterbo,Total,53,0,2,1,3,16,15,11,5,0,2025,nacimientos,Cuadro6A
17.0,17877.0,,,Cabecera municipal,30,0,2,1,1,8,11,4,3,0,2025,nacimientos,Cuadro6A
17.0,17877.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17877.0,,,Rural disperso,23,0,0,0,2,8,4,7,2,0,2025,nacimientos,Cuadro6A
17.0,17877.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
17.0,17999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18000.0,18 Caquetá,Total Dpto,Total,2716,4,14,35,127,575,1162,681,114,4,2025,nacimientos,Cuadro6A
18.0,18000.0,,,Cabecera municipal,1767,3,10,22,74,377,771,435,73,2,2025,nacimientos,Cuadro6A
18.0,18000.0,,,Centro poblado,106,0,0,1,6,26,37,31,5,0,2025,nacimientos,Cuadro6A
18.0,18000.0,,,Rural disperso,843,1,4,12,47,172,354,215,36,2,2025,nacimientos,Cuadro6A
18.0,18000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18001.0,,18001 Florencia,Total,1127,3,8,17,45,235,492,280,47,0,2025,nacimientos,Cuadro6A
18.0,18001.0,,,Cabecera municipal,1038,3,7,15,39,221,450,261,42,0,2025,nacimientos,Cuadro6A
18.0,18001.0,,,Centro poblado,13,0,0,0,2,2,7,2,0,0,2025,nacimientos,Cuadro6A
18.0,18001.0,,,Rural disperso,76,0,1,2,4,12,35,17,5,0,2025,nacimientos,Cuadro6A
18.0,18001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18029.0,,18029 Albania,Total,17,0,1,0,1,1,8,6,0,0,2025,nacimientos,Cuadro6A
18.0,18029.0,,,Cabecera municipal,8,0,0,0,0,1,5,2,0,0,2025,nacimientos,Cuadro6A
18.0,18029.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A
18.0,18029.0,,,Rural disperso,8,0,1,0,1,0,2,4,0,0,2025,nacimientos,Cuadro6A
18.0,18029.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18094.0,,18094 Belén de Los Andaquíes,Total,65,0,0,0,1,14,33,14,3,0,2025,nacimientos,Cuadro6A
18.0,18094.0,,,Cabecera municipal,42,0,0,0,1,8,23,8,2,0,2025,nacimientos,Cuadro6A
18.0,18094.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A
18.0,18094.0,,,Rural disperso,22,0,0,0,0,6,9,6,1,0,2025,nacimientos,Cuadro6A
18.0,18094.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18150.0,,18150 Cartagena del Chairá,Total,247,0,1,4,5,48,107,69,11,2,2025,nacimientos,Cuadro6A
18.0,18150.0,,,Cabecera municipal,111,0,0,2,3,20,51,29,4,2,2025,nacimientos,Cuadro6A
18.0,18150.0,,,Centro poblado,4,0,0,0,0,2,0,1,1,0,2025,nacimientos,Cuadro6A
18.0,18150.0,,,Rural disperso,132,0,1,2,2,26,56,39,6,0,2025,nacimientos,Cuadro6A
18.0,18150.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18205.0,,18205 Curillo,Total,55,0,0,0,1,12,22,16,3,1,2025,nacimientos,Cuadro6A
18.0,18205.0,,,Cabecera municipal,38,0,0,0,0,9,16,11,2,0,2025,nacimientos,Cuadro6A
18.0,18205.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18205.0,,,Rural disperso,17,0,0,0,1,3,6,5,1,1,2025,nacimientos,Cuadro6A
18.0,18205.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18247.0,,18247 El Doncello,Total,113,0,0,1,5,27,53,23,4,0,2025,nacimientos,Cuadro6A
18.0,18247.0,,,Cabecera municipal,76,0,0,0,2,21,34,17,2,0,2025,nacimientos,Cuadro6A
18.0,18247.0,,,Centro poblado,4,0,0,0,1,1,2,0,0,0,2025,nacimientos,Cuadro6A
18.0,18247.0,,,Rural disperso,33,0,0,1,2,5,17,6,2,0,2025,nacimientos,Cuadro6A
18.0,18247.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18256.0,,18256 El Paujíl,Total,76,0,0,0,15,13,26,18,4,0,2025,nacimientos,Cuadro6A
18.0,18256.0,,,Cabecera municipal,44,0,0,0,8,7,15,12,2,0,2025,nacimientos,Cuadro6A
18.0,18256.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A
18.0,18256.0,,,Rural disperso,31,0,0,0,7,6,10,6,2,0,2025,nacimientos,Cuadro6A
18.0,18256.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18410.0,,18410 La Montañita,Total,80,0,0,1,3,16,31,27,2,0,2025,nacimientos,Cuadro6A
18.0,18410.0,,,Cabecera municipal,18,0,0,0,2,4,7,5,0,0,2025,nacimientos,Cuadro6A
18.0,18410.0,,,Centro poblado,22,0,0,1,0,6,5,9,1,0,2025,nacimientos,Cuadro6A
18.0,18410.0,,,Rural disperso,40,0,0,0,1,6,19,13,1,0,2025,nacimientos,Cuadro6A
18.0,18410.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18460.0,,18460 Milán,Total,46,0,0,0,4,9,17,13,3,0,2025,nacimientos,Cuadro6A
18.0,18460.0,,,Cabecera municipal,8,0,0,0,0,1,1,6,0,0,2025,nacimientos,Cuadro6A
18.0,18460.0,,,Centro poblado,14,0,0,0,2,4,3,4,1,0,2025,nacimientos,Cuadro6A
18.0,18460.0,,,Rural disperso,24,0,0,0,2,4,13,3,2,0,2025,nacimientos,Cuadro6A
18.0,18460.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18479.0,,18479 Morelia,Total,22,0,0,0,0,5,14,3,0,0,2025,nacimientos,Cuadro6A
18.0,18479.0,,,Cabecera municipal,8,0,0,0,0,1,5,2,0,0,2025,nacimientos,Cuadro6A
18.0,18479.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18479.0,,,Rural disperso,14,0,0,0,0,4,9,1,0,0,2025,nacimientos,Cuadro6A
18.0,18479.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18592.0,,18592 Puerto Rico,Total,135,0,0,0,5,31,56,35,8,0,2025,nacimientos,Cuadro6A
18.0,18592.0,,,Cabecera municipal,66,0,0,0,3,13,27,19,4,0,2025,nacimientos,Cuadro6A
18.0,18592.0,,,Centro poblado,6,0,0,0,0,2,3,1,0,0,2025,nacimientos,Cuadro6A
18.0,18592.0,,,Rural disperso,63,0,0,0,2,16,26,15,4,0,2025,nacimientos,Cuadro6A
18.0,18592.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18610.0,,18610 San José del Fragua,Total,94,0,0,0,4,19,40,26,5,0,2025,nacimientos,Cuadro6A
18.0,18610.0,,,Cabecera municipal,49,0,0,0,3,8,24,11,3,0,2025,nacimientos,Cuadro6A
18.0,18610.0,,,Centro poblado,20,0,0,0,0,5,8,5,2,0,2025,nacimientos,Cuadro6A
18.0,18610.0,,,Rural disperso,25,0,0,0,1,6,8,10,0,0,2025,nacimientos,Cuadro6A
18.0,18610.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18753.0,,18753 San Vicente del Caguán,Total,487,1,4,8,29,105,204,118,18,0,2025,nacimientos,Cuadro6A
18.0,18753.0,,,Cabecera municipal,197,0,3,1,12,45,84,43,9,0,2025,nacimientos,Cuadro6A
18.0,18753.0,,,Centro poblado,14,0,0,0,1,2,5,6,0,0,2025,nacimientos,Cuadro6A
18.0,18753.0,,,Rural disperso,276,1,1,7,16,58,115,69,9,0,2025,nacimientos,Cuadro6A
18.0,18753.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18756.0,,18756 Solano,Total,67,0,0,2,5,18,24,14,3,1,2025,nacimientos,Cuadro6A
18.0,18756.0,,,Cabecera municipal,21,0,0,2,0,7,7,3,2,0,2025,nacimientos,Cuadro6A
18.0,18756.0,,,Centro poblado,5,0,0,0,0,2,1,2,0,0,2025,nacimientos,Cuadro6A
18.0,18756.0,,,Rural disperso,41,0,0,0,5,9,16,9,1,1,2025,nacimientos,Cuadro6A
18.0,18756.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18785.0,,18785 Solita,Total,52,0,0,0,3,14,24,10,1,0,2025,nacimientos,Cuadro6A
18.0,18785.0,,,Cabecera municipal,27,0,0,0,1,7,14,5,0,0,2025,nacimientos,Cuadro6A
18.0,18785.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18785.0,,,Rural disperso,25,0,0,0,2,7,10,5,1,0,2025,nacimientos,Cuadro6A
18.0,18785.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18860.0,,18860 Valparaíso,Total,33,0,0,2,1,8,11,9,2,0,2025,nacimientos,Cuadro6A
18.0,18860.0,,,Cabecera municipal,16,0,0,2,0,4,8,1,1,0,2025,nacimientos,Cuadro6A
18.0,18860.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2025,nacimientos,Cuadro6A
18.0,18860.0,,,Rural disperso,16,0,0,0,1,4,3,7,1,0,2025,nacimientos,Cuadro6A
18.0,18860.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
18.0,18999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
19.0,19000.0,19 Cauca,Total Dpto,Total,6658,34,62,119,440,1752,2918,1185,139,9,2025,nacimientos,Cuadro6A
19.0,19000.0,,,Cabecera municipal,2379,14,28,36,164,616,1049,424,47,1,2025,nacimientos,Cuadro6A
19.0,19000.0,,,Centro poblado,666,2,3,13,44,167,306,116,15,0,2025,nacimientos,Cuadro6A
19.0,19000.0,,,Rural disperso,3613,18,31,70,232,969,1563,645,77,8,2025,nacimientos,Cuadro6A
19.0,19000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
19.0,19001.0,,19001 Popayán,Total,1540,12,22,24,98,402,706,258,18,0,2025,nacimientos,Cuadro6A
19.0,19001.0,,,Cabecera municipal,1186,10,18,15,71,311,548,199,14,0,2025,nacimientos,Cuadro6A
19.0,19001.0,,,Centro poblado,44,0,0,0,1,13,23,7,0,0,2025,nacimientos,Cuadro6A
19.0,19001.0,,,Rural disperso,310,2,4,9,26,78,135,52,4,0,2025,nacimientos,Cuadro6A
19.0,19001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
19.0,19022.0,,19022 Almaguer,Total,50,0,0,1,2,23,18,6,0,0,2025,nacimientos,Cuadro6A
19.0,19022.0,,,Cabecera municipal,3,0,0,0,0,2,1,0,0,0,2025,nacimientos,Cuadro6A
19.0,19022.0,,,Centro poblado,8,0,0,0,0,4,4,0,0,0,2025,nacimientos,Cuadro6A
19.0,19022.0,,,Rural disperso,39,0,0,1,2,17,13,6,0,0,2025,nacimientos,Cuadro6A
19.0,19022.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
19.0,19050.0,,19050 Argelia,Total,137,0,2,0,6,37,60,27,5,0,2025,nacimientos,Cuadro6A
19.0,19050.0,,,Cabecera municipal,18,0,0,0,1,7,5,5,0,0,2025,nacimientos,Cuadro6A
19.0,19050.0,,,Centro poblado,57,0,0,0,2,10,29,13,3,0,2025,nacimientos,Cuadro6A
19.0,19050.0,,,Rural disperso,62,0,2,0,3,20,26,9,2,0,2025,nacimientos,Cuadro6A
19.0,19050.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
19.0,19075.0,,19075 Balboa,Total,83,0,0,0,8,21,33,19,2,0,2025,nacimientos,Cuadro6A
19.0,19075.0,,,Cabecera municipal,22,0,0,0,0,6,10,6,0,0,2025,nacimientos,Cuadro6A
19.0,19075.0,,,Centro poblado,13,0,0,0,2,1,6,3,1,0,2025,nacimientos,Cuadro6A
19.0,19075.0,,,Rural disperso,48,0,0,0,6,14,17,10,1,0,2025,nacimientos,Cuadro6A
19.0,19075.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
19.0,19100.0,,19100 Bolívar,Total,111,0,1,4,3,28,59,14,2,0,2025,nacimientos,Cuadro6A
19.0,19100.0,,,Cabecera municipal,18,0,0,0,0,7,10,1,0,0,2025,nacimientos,Cuadro6A
19.0,19100.0,,,Centro poblado,25,0,0,0,0,1,18,6,0,0,2025,nacimientos,Cuadro6A
19.0,19100.0,,,Rural disperso,68,0,1,4,3,20,31,7,2,0,2025,nacimientos,Cuadro6A
19.0,19100.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
19.0,19110.0,,19110 Buenos Aires,Total,117,2,2,4,9,24,52,23,1,0,2025,nacimientos,Cuadro6A
19.0,19110.0,,,Cabecera municipal,7,0,0,0,1,2,3,1,0,0,2025,nacimientos,Cuadro6A
19.0,19110.0,,,Centro poblado,22,0,1,2,1,4,11,3,0,0,2025,nacimientos,Cuadro6A
19.0,19110.0,,,Rural disperso,88,2,1,2,7,18,38,19,1,0,2025,nacimientos,Cuadro6A
19.0,19110.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
19.0,19130.0,,19130 Cajibío,Total,174,2,4,0,12,46,73,28,8,1,2025,nacimientos,Cuadro6A
19.0,19130.0,,,Cabecera municipal,9,0,0,0,1,3,3,1,1,0,2025,nacimientos,Cuadro6A
19.0,19130.0,,,Centro poblado,22,0,0,0,1,6,9,4,2,0,2025,nacimientos,Cuadro6A
19.0,19130.0,,,Rural disperso,143,2,4,0,10,37,61,23,5,1,2025,nacimientos,Cuadro6A
19.0,19130.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
19.0,19137.0,,19137 Caldono,Total,266,0,3,2,11,61,127,54,6,2,2025,nacimientos,Cuadro6A
19.0,19137.0,,,Cabecera municipal,10,0,0,0,0,4,5,1,0,0,2025,nacimientos,Cuadro6A
19.0,19137.0,,,Centro poblado,25,0,2,0,3,6,11,3,0,0,2025,nacimientos,Cuadro6A
19.0,19137.0,,,Rural disperso,231,0,1,2,8,51,111,50,6,2,2025,nacimientos,Cuadro6A
