columna,columna_1,"CUADRO 3 - Nacimientos por área y sexo, según departamento y municipio de residencia de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,año,tipo,hoja_origen
63.0,63111.0,,63111 Buenavista,11,5,6,0,1,2,0,2,1,0,2,3,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63130.0,,63130 Calarcá,280,150,130,0,121,96,0,19,21,0,10,13,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63190.0,,63190 Circasia,78,39,39,0,35,33,0,0,1,0,4,5,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63212.0,,63212 Córdoba,28,12,16,0,7,13,0,0,0,0,5,3,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63272.0,,63272 Filandia,31,20,11,0,9,5,0,0,0,0,11,6,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63302.0,,63302 Génova,35,15,20,0,10,14,0,0,0,0,5,6,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63401.0,,63401 La Tebaida,154,87,67,0,76,59,0,0,1,0,11,7,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63470.0,,63470 Montenegro,144,75,69,0,63,60,0,4,3,0,8,6,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63548.0,,63548 Pijao,21,13,8,0,8,5,0,0,0,0,5,3,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63594.0,,63594 Quimbaya,114,55,59,0,51,52,0,0,1,0,4,6,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63690.0,,63690 Salento,19,11,8,0,6,6,0,1,0,0,4,2,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66000.0,66 Risaralda,Total,3907,2009,1898,0,1508,1443,0,97,79,0,404,376,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66001.0,,66001 Pereira,1777,927,850,0,820,770,0,61,42,0,46,38,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66045.0,,66045 Apía,40,22,18,0,7,10,0,1,0,0,14,8,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66075.0,,66075 Balboa,29,12,17,0,4,7,0,0,1,0,8,9,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66088.0,,66088 Belén de Umbría,103,57,46,0,26,24,0,1,3,0,30,19,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66170.0,,66170 Dosquebradas,848,446,402,0,434,391,0,1,1,0,11,10,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66318.0,,66318 Guática,47,28,19,0,8,4,0,3,4,0,17,11,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66383.0,,66383 La Celia,29,11,18,0,4,8,0,0,0,0,7,10,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66400.0,,66400 La Virginia,112,51,61,0,43,53,0,3,1,0,5,7,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66440.0,,66440 Marsella,52,32,20,0,17,6,0,0,0,0,15,14,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66456.0,,66456 Mistrató,172,87,85,0,9,12,0,7,8,0,71,65,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66572.0,,66572 Pueblo Rico,270,138,132,0,6,4,0,6,8,0,126,120,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66594.0,,66594 Quinchía,101,45,56,0,6,12,0,9,8,0,30,36,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66682.0,,66682 Santa Rosa de Cabal,294,135,159,0,117,137,0,3,1,0,15,21,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66687.0,,66687 Santuario,33,18,15,0,7,5,0,2,2,0,9,8,0,0,0,0,2025,nacimientos,Cuadro3
66.0,66999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68000.0,68 Santander,Total,10513,5421,5092,0,4223,3999,0,181,152,0,1017,941,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68001.0,,68001 Bucaramanga,2736,1439,1297,0,1396,1262,0,2,0,0,41,35,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68013.0,,68013 Aguada,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68020.0,,68020 Albania,3,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68051.0,,68051 Aratoca,35,20,15,0,5,4,0,0,1,0,15,10,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68077.0,,68077 Barbosa,125,65,60,0,47,47,0,4,2,0,14,11,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68079.0,,68079 Barichara,36,16,20,0,4,4,0,2,0,0,10,16,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68081.0,,68081 Barrancabermeja,1335,672,663,0,520,527,0,84,67,0,68,69,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68092.0,,68092 Betulia,26,12,14,0,4,6,0,0,0,0,8,8,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68101.0,,68101 Bolívar,28,15,13,0,3,4,0,0,0,0,12,9,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68121.0,,68121 Cabrera,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68132.0,,68132 California,9,3,6,0,0,1,0,0,0,0,3,5,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68147.0,,68147 Capitanejo,27,11,16,0,5,8,0,0,0,0,6,8,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68152.0,,68152 Carcasí,16,6,10,0,0,1,0,1,0,0,5,9,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68160.0,,68160 Cepitá,9,6,3,0,2,2,0,0,0,0,4,1,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68162.0,,68162 Cerrito,14,6,8,0,1,5,0,0,0,0,5,3,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68167.0,,68167 Charalá,43,19,24,0,14,13,0,1,0,0,4,11,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68169.0,,68169 Charta,4,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68176.0,,68176 Chima,12,6,6,0,1,3,0,0,0,0,5,3,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68179.0,,68179 Chipatá,14,6,8,0,2,1,0,0,0,0,4,7,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68190.0,,68190 Cimitarra,153,78,75,0,36,31,0,6,8,0,36,36,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68207.0,,68207 Concepción,22,11,11,0,8,6,0,0,0,0,3,5,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68209.0,,68209 Confines,11,6,5,0,2,3,0,0,0,0,4,2,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68211.0,,68211 Contratación,13,6,7,0,6,4,0,0,0,0,0,3,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68217.0,,68217 Coromoro,32,15,17,0,2,3,0,1,3,0,12,11,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68229.0,,68229 Curití,54,26,28,0,11,10,0,0,0,0,15,18,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68235.0,,68235 El Carmen de Chucurí,62,37,25,0,4,4,0,2,1,0,31,20,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68245.0,,68245 El Guacamayo,3,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68250.0,,68250 El Peñón,23,10,13,0,0,0,0,0,0,0,10,13,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68255.0,,68255 El Playón,73,43,30,0,20,16,0,3,2,0,20,12,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68264.0,,68264 Encino,6,2,4,0,0,2,0,0,0,0,2,2,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68266.0,,68266 Enciso,14,6,8,0,1,3,0,0,0,0,5,5,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68271.0,,68271 Florián,9,4,5,0,0,1,0,0,0,0,4,4,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68276.0,,68276 Floridablanca,1281,669,612,0,625,585,0,4,3,0,40,24,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68296.0,,68296 Galán,7,5,2,0,0,0,0,0,0,0,5,2,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68298.0,,68298 Gámbita,18,5,13,0,4,3,0,0,0,0,1,10,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68307.0,,68307 Girón,917,493,424,0,446,390,0,7,2,0,40,32,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68318.0,,68318 Guaca,27,12,15,0,5,6,0,0,0,0,7,9,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68320.0,,68320 Guadalupe,6,4,2,0,1,1,0,1,0,0,2,1,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68322.0,,68322 Guapotá,9,3,6,0,2,3,0,0,0,0,1,3,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68324.0,,68324 Guavatá,9,6,3,0,4,0,0,0,0,0,2,3,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68327.0,,68327 Güepsa,15,6,9,0,1,4,0,0,0,0,5,5,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68344.0,,68344 Hato,16,10,6,0,2,4,0,0,0,0,8,2,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68368.0,,68368 Jesús María,6,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68370.0,,68370 Jordán,6,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68377.0,,68377 La Belleza,27,14,13,0,4,3,0,0,0,0,10,10,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68385.0,,68385 Landázuri,55,32,23,0,12,7,0,0,4,0,20,12,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68397.0,,68397 La Paz,17,10,7,0,3,1,0,0,0,0,7,6,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68406.0,,68406 Lebrija,225,113,112,0,64,64,0,1,0,0,48,48,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68418.0,,68418 Los Santos,73,37,36,0,6,3,0,0,0,0,31,33,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68425.0,,68425 Macaravita,6,5,1,0,0,0,0,0,0,0,5,1,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68432.0,,68432 Málaga,105,58,47,0,48,38,0,0,0,0,10,9,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68444.0,,68444 Matanza,35,15,20,0,4,6,0,1,1,0,10,13,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68464.0,,68464 Mogotes,66,33,33,0,14,15,0,0,1,0,19,17,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68468.0,,68468 Molagavita,11,5,6,0,2,0,0,0,0,0,3,6,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68498.0,,68498 Ocamonte,23,11,12,0,2,2,0,0,0,0,9,10,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68500.0,,68500 Oiba,55,37,18,0,17,6,0,1,0,0,19,12,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68502.0,,68502 Onzaga,14,5,9,0,2,5,0,0,0,0,3,4,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68522.0,,68522 Palmar,7,3,4,0,1,1,0,0,0,0,2,3,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68524.0,,68524 Palmas del Socorro,4,3,1,0,0,1,0,0,0,0,3,0,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68533.0,,68533 Páramo,29,10,19,0,3,6,0,0,0,0,7,13,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68547.0,,68547 Piedecuesta,909,467,442,0,402,400,0,7,5,0,58,37,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68549.0,,68549 Pinchote,14,7,7,0,5,3,0,0,0,0,2,4,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68572.0,,68572 Puente Nacional,40,21,19,0,10,10,0,0,0,0,11,9,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68573.0,,68573 Puerto Parra,32,14,18,0,3,5,0,5,6,0,6,7,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68575.0,,68575 Puerto Wilches,174,91,83,0,47,51,0,25,15,0,19,17,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68615.0,,68615 Rionegro,113,61,52,0,22,22,0,2,5,0,37,25,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68655.0,,68655 Sabana de Torres,204,107,97,0,62,62,0,4,2,0,41,33,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68669.0,,68669 San Andrés,21,7,14,0,3,5,0,0,0,0,4,9,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68673.0,,68673 San Benito,6,3,3,0,1,0,0,0,0,0,2,3,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68679.0,,68679 San Gil,330,157,173,0,132,157,0,0,0,0,25,16,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68682.0,,68682 San Joaquín,5,4,1,0,2,0,0,0,0,0,2,1,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68684.0,,68684 San José de Miranda,11,9,2,0,1,0,0,0,0,0,8,2,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68686.0,,68686 San Miguel,11,2,9,0,1,2,0,0,0,0,1,7,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68689.0,,68689 San Vicente de Chucurí,121,60,61,0,27,22,0,10,12,0,23,27,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68705.0,,68705 Santa Bárbara,7,5,2,0,2,0,0,0,0,0,3,2,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68720.0,,68720 Santa Helena del Opón,15,10,5,0,3,1,0,1,0,0,6,4,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68745.0,,68745 Simacota,42,19,23,0,5,6,0,1,1,0,13,16,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68755.0,,68755 Socorro,165,86,79,0,70,65,0,1,0,0,15,14,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68770.0,,68770 Suaita,40,16,24,0,4,8,0,2,5,0,10,11,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68773.0,,68773 Sucre,12,4,8,0,1,0,0,0,3,0,3,5,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68780.0,,68780 Suratá,19,8,11,0,0,1,0,0,1,0,8,9,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68820.0,,68820 Tona,20,12,8,0,1,1,0,1,2,0,10,5,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68855.0,,68855 Valle de San José,29,15,14,0,7,2,0,0,0,0,8,12,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68861.0,,68861 Vélez,73,31,42,0,17,23,0,0,0,0,14,19,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68867.0,,68867 Vetas,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68872.0,,68872 Villanueva,42,22,20,0,15,11,0,0,0,0,7,9,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68895.0,,68895 Zapatoca,37,19,18,0,14,13,0,1,0,0,4,5,0,0,0,0,2025,nacimientos,Cuadro3
68.0,68999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70000.0,70 Sucre,Total,5065,2550,2515,0,1687,1716,0,414,373,0,449,426,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70001.0,,70001 Sincelejo,1757,856,901,0,769,815,0,54,52,0,33,34,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70110.0,,70110 Buenavista,44,23,21,0,21,18,0,0,0,0,2,3,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70124.0,,70124 Caimito,71,37,34,0,10,17,0,8,9,0,19,8,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70204.0,,70204 Colosó,38,19,19,0,8,10,0,4,1,0,7,8,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70215.0,,70215 Corozal,339,176,163,0,137,141,0,31,15,0,8,7,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70221.0,,70221 Coveñas,110,55,55,0,40,32,0,2,3,0,13,20,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70230.0,,70230 Chalán,27,17,10,0,7,5,0,4,0,0,6,5,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70233.0,,70233 El Roble,53,25,28,0,12,17,0,11,8,0,2,3,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70235.0,,70235 Galeras,109,48,61,0,29,38,0,10,13,0,9,10,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70265.0,,70265 Guaranda,137,76,61,0,29,29,0,7,7,0,40,25,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70400.0,,70400 La Unión,66,31,35,0,14,18,0,2,3,0,15,14,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70418.0,,70418 Los Palmitos,124,69,55,0,35,27,0,17,10,0,17,18,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70429.0,,70429 Majagual,245,132,113,0,37,29,0,21,14,0,74,70,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70473.0,,70473 Morroa,83,40,43,0,23,20,0,14,17,0,3,6,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70508.0,,70508 Ovejas,96,48,48,0,22,27,0,18,12,0,8,9,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70523.0,,70523 Palmito,84,41,43,0,18,14,0,9,13,0,14,16,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70670.0,,70670 Sampués,277,142,135,0,75,75,0,30,30,0,37,30,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70678.0,,70678 San Benito Abad,139,74,65,0,33,26,0,29,18,0,12,21,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70702.0,,70702 San Juan de Betulia,65,30,35,0,16,22,0,10,9,0,4,4,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70708.0,,70708 San Marcos,317,151,166,0,89,93,0,27,28,0,35,45,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70713.0,,70713 San Onofre,282,139,143,0,54,61,0,54,53,0,31,29,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70717.0,,70717 San Pedro,95,46,49,0,29,37,0,5,4,0,12,8,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70742.0,,70742 San Luis de Sincé,104,54,50,0,44,38,0,5,10,0,5,2,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70771.0,,70771 Sucre,88,47,41,0,25,18,0,6,8,0,16,15,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70820.0,,70820 Santiago de Tolú,207,114,93,0,89,73,0,5,12,0,20,8,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70823.0,,70823 San José de Toluviejo,108,60,48,0,22,16,0,31,24,0,7,8,0,0,0,0,2025,nacimientos,Cuadro3
70.0,70999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73000.0,73 Tolima,Total,6379,3270,3108,1,2327,2189,0,160,164,0,783,755,1,0,0,0,2025,nacimientos,Cuadro3
73.0,73001.0,,73001 Ibagué,2721,1405,1316,0,1326,1235,0,30,23,0,49,58,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73024.0,,73024 Alpujarra,7,2,5,0,2,3,0,0,1,0,0,1,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73026.0,,73026 Alvarado,33,12,21,0,3,5,0,3,2,0,6,14,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73030.0,,73030 Ambalema,17,8,9,0,5,8,0,0,0,0,3,1,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73043.0,,73043 Anzoátegui,39,22,17,0,3,3,0,0,0,0,19,14,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73055.0,,73055 Armero,34,23,11,0,19,10,0,1,0,0,3,1,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73067.0,,73067 Ataco,99,52,47,0,11,14,0,5,5,0,36,28,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73124.0,,73124 Cajamarca,86,43,43,0,18,16,0,3,4,0,22,23,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73148.0,,73148 Carmen de Apicalá,54,21,33,0,17,28,0,0,0,0,4,5,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73152.0,,73152 Casabianca,28,12,16,0,4,4,0,0,0,0,8,12,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73168.0,,73168 Chaparral,299,157,142,0,83,79,0,13,8,0,61,55,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73200.0,,73200 Coello,23,12,11,0,4,4,0,3,5,0,5,2,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73217.0,,73217 Coyaima,99,45,54,0,10,13,0,5,4,0,30,37,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73226.0,,73226 Cunday,27,10,17,0,4,8,0,0,2,0,6,7,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73236.0,,73236 Dolores,22,12,10,0,4,7,0,2,1,0,6,2,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73268.0,,73268 Espinal,408,223,185,0,174,145,0,18,24,0,31,16,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73270.0,,73270 Falan,31,12,19,0,1,8,0,1,1,0,10,10,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73275.0,,73275 Flandes,141,71,70,0,64,62,0,0,0,0,7,8,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73283.0,,73283 Fresno,119,56,63,0,31,28,0,3,1,0,22,34,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73319.0,,73319 Guamo,140,79,61,0,46,31,0,4,4,0,29,26,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73347.0,,73347 Herveo,15,9,6,0,3,2,0,1,2,0,5,2,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73349.0,,73349 Honda,90,49,41,0,47,37,0,1,0,0,1,4,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73352.0,,73352 Icononzo,48,22,26,0,11,10,0,0,2,0,11,14,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73408.0,,73408 Lérida,85,47,38,0,38,31,0,3,4,0,6,3,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73411.0,,73411 Líbano,166,85,81,0,60,53,0,4,6,0,21,22,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73443.0,,73443 San Sebastián de Mariquita,145,68,77,0,53,61,0,0,2,0,15,14,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73449.0,,73449 Melgar,202,94,108,0,80,93,0,0,1,0,14,14,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73461.0,,73461 Murillo,9,5,4,0,4,2,0,0,0,0,1,2,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73483.0,,73483 Natagaima,46,23,23,0,14,18,0,0,0,0,9,5,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73504.0,,73504 Ortega,129,68,61,0,15,16,0,2,1,0,51,44,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73520.0,,73520 Palocabildo,42,14,27,1,2,13,0,0,0,0,12,14,1,0,0,0,2025,nacimientos,Cuadro3
73.0,73547.0,,73547 Piedras,16,5,11,0,2,1,0,2,6,0,1,4,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73555.0,,73555 Planadas,208,95,113,0,21,25,0,20,23,0,54,65,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73563.0,,73563 Prado,43,23,20,0,7,7,0,1,0,0,15,13,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73585.0,,73585 Purificación,101,62,39,0,36,25,0,2,1,0,24,13,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73616.0,,73616 Rioblanco,141,82,59,0,14,6,0,17,9,0,51,44,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73622.0,,73622 Roncesvalles,14,7,7,0,1,2,0,0,2,0,6,3,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73624.0,,73624 Rovira,109,55,54,0,17,17,0,1,0,0,37,37,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73671.0,,73671 Saldaña,58,26,32,0,14,18,0,1,1,0,11,13,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73675.0,,73675 San Antonio,89,47,42,0,11,6,0,5,3,0,31,33,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73678.0,,73678 San Luis,47,25,22,0,10,5,0,6,10,0,9,7,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73686.0,,73686 Santa Isabel,19,12,7,0,5,2,0,2,2,0,5,3,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73770.0,,73770 Suárez,13,7,6,0,6,3,0,0,0,0,1,3,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73854.0,,73854 Valle de San Juan,21,13,8,0,7,4,0,0,0,0,6,4,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73861.0,,73861 Venadillo,34,15,19,0,9,13,0,1,2,0,5,4,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73870.0,,73870 Villahermosa,45,28,17,0,7,6,0,0,0,0,21,11,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73873.0,,73873 Villarrica,17,7,10,0,4,2,0,0,2,0,3,6,0,0,0,0,2025,nacimientos,Cuadro3
73.0,73999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
76.0,76000.0,76 Valle del Cauca,Total,18448,9492,8956,0,8205,7817,0,626,577,0,661,562,0,0,0,0,2025,nacimientos,Cuadro3
76.0,76001.0,,76001 Cali,9401,4783,4618,0,4626,4497,0,88,74,0,69,47,0,0,0,0,2025,nacimientos,Cuadro3
76.0,76020.0,,76020 Alcalá,49,21,28,0,16,24,0,0,0,0,5,4,0,0,0,0,2025,nacimientos,Cuadro3
76.0,76036.0,,76036 Andalucía,69,29,40,0,23,32,0,2,3,0,4,5,0,0,0,0,2025,nacimientos,Cuadro3
76.0,76041.0,,76041 Ansermanuevo,58,29,29,0,22,18,0,0,1,0,7,10,0,0,0,0,2025,nacimientos,Cuadro3
76.0,76054.0,,76054 Argelia,15,7,8,0,1,5,0,0,0,0,6,3,0,0,0,0,2025,nacimientos,Cuadro3
76.0,76100.0,,76100 Bolívar,52,22,30,0,5,5,0,12,17,0,5,8,0,0,0,0,2025,nacimientos,Cuadro3
76.0,76109.0,,76109 Buenaventura,1408,709,699,0,612,610,0,39,37,0,58,52,0,0,0,0,2025,nacimientos,Cuadro3
76.0,76111.0,,76111 Guadalajara de Buga,506,289,217,0,231,178,0,11,10,0,47,29,0,0,0,0,2025,nacimientos,Cuadro3
76.0,76113.0,,76113 Bugalagrande,98,61,37,0,29,22,0,24,13,0,8,2,0,0,0,0,2025,nacimientos,Cuadro3
76.0,76122.0,,76122 Caicedonia,91,50,41,0,41,29,0,2,0,0,7,12,0,0,0,0,2025,nacimientos,Cuadro3
76.0,76126.0,,76126 Calima,72,30,42,0,15,18,0,1,0,0,14,24,0,0,0,0,2025,nacimientos,Cuadro3
