columna,columna_1,"CUADRO 6A - Nacimientos por peso al nacer, según departamento, municipio y área de residencia de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,año,tipo,hoja_origen
5.0,5887.0,,,Centro poblado,5,0,0,0,1,2,1,1,0,0,2022,nacimientos,Cuadro6A
5.0,5887.0,,,Rural disperso,7,0,0,0,0,1,6,0,0,0,2022,nacimientos,Cuadro6A
5.0,5887.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
5.0,5890.0,,05890 Yolombó,Total,15,0,0,0,2,6,5,2,0,0,2022,nacimientos,Cuadro6A
5.0,5890.0,,,Cabecera municipal,7,0,0,0,1,4,1,1,0,0,2022,nacimientos,Cuadro6A
5.0,5890.0,,,Centro poblado,3,0,0,0,0,0,3,0,0,0,2022,nacimientos,Cuadro6A
5.0,5890.0,,,Rural disperso,5,0,0,0,1,2,1,1,0,0,2022,nacimientos,Cuadro6A
5.0,5890.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
5.0,5893.0,,05893 Yondó,Total,9,0,0,0,0,2,4,3,0,0,2022,nacimientos,Cuadro6A
5.0,5893.0,,,Cabecera municipal,6,0,0,0,0,2,3,1,0,0,2022,nacimientos,Cuadro6A
5.0,5893.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2022,nacimientos,Cuadro6A
5.0,5893.0,,,Rural disperso,2,0,0,0,0,0,1,1,0,0,2022,nacimientos,Cuadro6A
5.0,5893.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
5.0,5895.0,,05895 Zaragoza,Total,36,0,1,0,2,7,23,2,1,0,2022,nacimientos,Cuadro6A
5.0,5895.0,,,Cabecera municipal,27,0,1,0,2,3,18,2,1,0,2022,nacimientos,Cuadro6A
5.0,5895.0,,,Centro poblado,1,0,0,0,0,1,0,0,0,0,2022,nacimientos,Cuadro6A
5.0,5895.0,,,Rural disperso,8,0,0,0,0,3,5,0,0,0,2022,nacimientos,Cuadro6A
5.0,5895.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
5.0,5999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
5.0,5999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
5.0,5999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
5.0,5999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
5.0,5999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8000.0,08 Atlántico,Total Dpto,Total,2967,11,25,53,181,904,1266,470,57,0,2022,nacimientos,Cuadro6A
8.0,8000.0,,,Cabecera municipal,2893,11,24,52,178,877,1234,462,55,0,2022,nacimientos,Cuadro6A
8.0,8000.0,,,Centro poblado,57,0,1,0,2,21,26,6,1,0,2022,nacimientos,Cuadro6A
8.0,8000.0,,,Rural disperso,17,0,0,1,1,6,6,2,1,0,2022,nacimientos,Cuadro6A
8.0,8000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8001.0,,08001 Barranquilla,Total,1620,4,12,26,109,489,692,261,27,0,2022,nacimientos,Cuadro6A
8.0,8001.0,,,Cabecera municipal,1615,4,12,26,108,488,689,261,27,0,2022,nacimientos,Cuadro6A
8.0,8001.0,,,Centro poblado,5,0,0,0,1,1,3,0,0,0,2022,nacimientos,Cuadro6A
8.0,8001.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8078.0,,08078 Baranoa,Total,70,0,2,1,1,20,33,10,3,0,2022,nacimientos,Cuadro6A
8.0,8078.0,,,Cabecera municipal,65,0,1,1,1,18,32,9,3,0,2022,nacimientos,Cuadro6A
8.0,8078.0,,,Centro poblado,4,0,1,0,0,2,1,0,0,0,2022,nacimientos,Cuadro6A
8.0,8078.0,,,Rural disperso,1,0,0,0,0,0,0,1,0,0,2022,nacimientos,Cuadro6A
8.0,8078.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8137.0,,08137 Campo de La Cruz,Total,31,0,1,0,2,5,15,8,0,0,2022,nacimientos,Cuadro6A
8.0,8137.0,,,Cabecera municipal,29,0,1,0,2,4,15,7,0,0,2022,nacimientos,Cuadro6A
8.0,8137.0,,,Centro poblado,2,0,0,0,0,1,0,1,0,0,2022,nacimientos,Cuadro6A
8.0,8137.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8137.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8141.0,,08141 Candelaria,Total,19,1,0,1,0,7,7,2,1,0,2022,nacimientos,Cuadro6A
8.0,8141.0,,,Cabecera municipal,19,1,0,1,0,7,7,2,1,0,2022,nacimientos,Cuadro6A
8.0,8141.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8141.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8141.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8296.0,,08296 Galapa,Total,74,0,1,7,2,18,30,11,5,0,2022,nacimientos,Cuadro6A
8.0,8296.0,,,Cabecera municipal,72,0,1,7,2,17,30,10,5,0,2022,nacimientos,Cuadro6A
8.0,8296.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8296.0,,,Rural disperso,2,0,0,0,0,1,0,1,0,0,2022,nacimientos,Cuadro6A
8.0,8296.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8372.0,,08372 Juan de Acosta,Total,26,0,0,0,4,7,11,3,1,0,2022,nacimientos,Cuadro6A
8.0,8372.0,,,Cabecera municipal,20,0,0,0,2,6,8,3,1,0,2022,nacimientos,Cuadro6A
8.0,8372.0,,,Centro poblado,4,0,0,0,1,1,2,0,0,0,2022,nacimientos,Cuadro6A
8.0,8372.0,,,Rural disperso,2,0,0,0,1,0,1,0,0,0,2022,nacimientos,Cuadro6A
8.0,8372.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8421.0,,08421 Luruaco,Total,30,0,1,0,2,13,12,2,0,0,2022,nacimientos,Cuadro6A
8.0,8421.0,,,Cabecera municipal,24,0,1,0,2,10,9,2,0,0,2022,nacimientos,Cuadro6A
8.0,8421.0,,,Centro poblado,6,0,0,0,0,3,3,0,0,0,2022,nacimientos,Cuadro6A
8.0,8421.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8421.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8433.0,,08433 Malambo,Total,146,1,1,1,7,52,57,24,3,0,2022,nacimientos,Cuadro6A
8.0,8433.0,,,Cabecera municipal,143,1,1,1,7,50,56,24,3,0,2022,nacimientos,Cuadro6A
8.0,8433.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2022,nacimientos,Cuadro6A
8.0,8433.0,,,Rural disperso,2,0,0,0,0,2,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8433.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8436.0,,08436 Manatí,Total,21,0,0,0,0,12,7,2,0,0,2022,nacimientos,Cuadro6A
8.0,8436.0,,,Cabecera municipal,21,0,0,0,0,12,7,2,0,0,2022,nacimientos,Cuadro6A
8.0,8436.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8436.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8436.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8520.0,,08520 Palmar de Varela,Total,25,0,0,1,3,7,12,2,0,0,2022,nacimientos,Cuadro6A
8.0,8520.0,,,Cabecera municipal,25,0,0,1,3,7,12,2,0,0,2022,nacimientos,Cuadro6A
8.0,8520.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8520.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8520.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8549.0,,08549 Piojó,Total,5,1,0,0,0,2,1,1,0,0,2022,nacimientos,Cuadro6A
8.0,8549.0,,,Cabecera municipal,4,1,0,0,0,1,1,1,0,0,2022,nacimientos,Cuadro6A
8.0,8549.0,,,Centro poblado,1,0,0,0,0,1,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8549.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8549.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8558.0,,08558 Polonuevo,Total,13,0,1,0,1,4,3,3,1,0,2022,nacimientos,Cuadro6A
8.0,8558.0,,,Cabecera municipal,11,0,1,0,1,3,3,3,0,0,2022,nacimientos,Cuadro6A
8.0,8558.0,,,Centro poblado,1,0,0,0,0,0,0,0,1,0,2022,nacimientos,Cuadro6A
8.0,8558.0,,,Rural disperso,1,0,0,0,0,1,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8558.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8560.0,,08560 Ponedera,Total,40,0,0,2,0,17,13,8,0,0,2022,nacimientos,Cuadro6A
8.0,8560.0,,,Cabecera municipal,30,0,0,2,0,12,10,6,0,0,2022,nacimientos,Cuadro6A
8.0,8560.0,,,Centro poblado,10,0,0,0,0,5,3,2,0,0,2022,nacimientos,Cuadro6A
8.0,8560.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8560.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8573.0,,08573 Puerto Colombia,Total,42,0,0,1,2,13,18,8,0,0,2022,nacimientos,Cuadro6A
8.0,8573.0,,,Cabecera municipal,39,0,0,1,2,12,17,7,0,0,2022,nacimientos,Cuadro6A
8.0,8573.0,,,Centro poblado,3,0,0,0,0,1,1,1,0,0,2022,nacimientos,Cuadro6A
8.0,8573.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8573.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8606.0,,08606 Repelón,Total,32,0,0,1,2,12,11,6,0,0,2022,nacimientos,Cuadro6A
8.0,8606.0,,,Cabecera municipal,28,0,0,1,2,10,9,6,0,0,2022,nacimientos,Cuadro6A
8.0,8606.0,,,Centro poblado,4,0,0,0,0,2,2,0,0,0,2022,nacimientos,Cuadro6A
8.0,8606.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8606.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8634.0,,08634 Sabanagrande,Total,33,1,1,0,2,5,20,4,0,0,2022,nacimientos,Cuadro6A
8.0,8634.0,,,Cabecera municipal,33,1,1,0,2,5,20,4,0,0,2022,nacimientos,Cuadro6A
8.0,8634.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8634.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8634.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8638.0,,08638 Sabanalarga,Total,112,1,0,1,5,33,49,20,3,0,2022,nacimientos,Cuadro6A
8.0,8638.0,,,Cabecera municipal,94,1,0,0,5,30,37,18,3,0,2022,nacimientos,Cuadro6A
8.0,8638.0,,,Centro poblado,14,0,0,0,0,3,9,2,0,0,2022,nacimientos,Cuadro6A
8.0,8638.0,,,Rural disperso,4,0,0,1,0,0,3,0,0,0,2022,nacimientos,Cuadro6A
8.0,8638.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8675.0,,08675 Santa Lucía,Total,16,0,0,0,3,3,6,4,0,0,2022,nacimientos,Cuadro6A
8.0,8675.0,,,Cabecera municipal,16,0,0,0,3,3,6,4,0,0,2022,nacimientos,Cuadro6A
8.0,8675.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8675.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8675.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8685.0,,08685 Santo Tomás,Total,27,1,0,0,1,9,7,8,1,0,2022,nacimientos,Cuadro6A
8.0,8685.0,,,Cabecera municipal,26,1,0,0,1,8,7,8,1,0,2022,nacimientos,Cuadro6A
8.0,8685.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8685.0,,,Rural disperso,1,0,0,0,0,1,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8685.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8758.0,,08758 Soledad,Total,552,1,5,10,34,165,246,80,11,0,2022,nacimientos,Cuadro6A
8.0,8758.0,,,Cabecera municipal,551,1,5,10,34,165,245,80,11,0,2022,nacimientos,Cuadro6A
8.0,8758.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2022,nacimientos,Cuadro6A
8.0,8758.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8758.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8770.0,,08770 Suan,Total,13,0,0,0,1,4,6,1,1,0,2022,nacimientos,Cuadro6A
8.0,8770.0,,,Cabecera municipal,11,0,0,0,1,4,5,1,0,0,2022,nacimientos,Cuadro6A
8.0,8770.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8770.0,,,Rural disperso,2,0,0,0,0,0,1,0,1,0,2022,nacimientos,Cuadro6A
8.0,8770.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8832.0,,08832 Tubará,Total,10,0,0,0,0,1,8,1,0,0,2022,nacimientos,Cuadro6A
8.0,8832.0,,,Cabecera municipal,9,0,0,0,0,0,8,1,0,0,2022,nacimientos,Cuadro6A
8.0,8832.0,,,Centro poblado,1,0,0,0,0,1,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8832.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8832.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8849.0,,08849 Usiacurí,Total,10,0,0,1,0,6,2,1,0,0,2022,nacimientos,Cuadro6A
8.0,8849.0,,,Cabecera municipal,8,0,0,1,0,5,1,1,0,0,2022,nacimientos,Cuadro6A
8.0,8849.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8849.0,,,Rural disperso,2,0,0,0,0,1,1,0,0,0,2022,nacimientos,Cuadro6A
8.0,8849.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
8.0,8999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
11.0,11000.0,11 Bogotá,Total Dpto,Total,5154,16,43,143,602,1878,1970,457,45,0,2022,nacimientos,Cuadro6A
11.0,11000.0,,,Cabecera municipal,5143,16,43,143,601,1874,1965,456,45,0,2022,nacimientos,Cuadro6A
11.0,11000.0,,,Centro poblado,2,0,0,0,0,0,1,1,0,0,2022,nacimientos,Cuadro6A
11.0,11000.0,,,Rural disperso,9,0,0,0,1,4,4,0,0,0,2022,nacimientos,Cuadro6A
11.0,11000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
11.0,11001.0,,"11001 Bogotá, D.C.",Total,5154,16,43,143,602,1878,1970,457,45,0,2022,nacimientos,Cuadro6A
11.0,11001.0,,,Cabecera municipal,5143,16,43,143,601,1874,1965,456,45,0,2022,nacimientos,Cuadro6A
11.0,11001.0,,,Centro poblado,2,0,0,0,0,0,1,1,0,0,2022,nacimientos,Cuadro6A
11.0,11001.0,,,Rural disperso,9,0,0,0,1,4,4,0,0,0,2022,nacimientos,Cuadro6A
11.0,11001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
11.0,11999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
11.0,11999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
11.0,11999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
11.0,11999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
11.0,11999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13000.0,13 Bolívar,Total Dpto,Total,2830,14,20,57,203,804,1194,473,65,0,2022,nacimientos,Cuadro6A
13.0,13000.0,,,Cabecera municipal,2402,11,20,48,162,695,1010,399,57,0,2022,nacimientos,Cuadro6A
13.0,13000.0,,,Centro poblado,268,2,0,6,33,68,116,40,3,0,2022,nacimientos,Cuadro6A
13.0,13000.0,,,Rural disperso,160,1,0,3,8,41,68,34,5,0,2022,nacimientos,Cuadro6A
13.0,13000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13001.0,,13001 Cartagena,Total,1396,5,11,32,99,389,592,235,33,0,2022,nacimientos,Cuadro6A
13.0,13001.0,,,Cabecera municipal,1313,4,11,27,91,367,556,225,32,0,2022,nacimientos,Cuadro6A
13.0,13001.0,,,Centro poblado,74,1,0,5,8,21,30,8,1,0,2022,nacimientos,Cuadro6A
13.0,13001.0,,,Rural disperso,9,0,0,0,0,1,6,2,0,0,2022,nacimientos,Cuadro6A
13.0,13001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13006.0,,13006 Achí,Total,40,0,0,0,4,11,17,7,1,0,2022,nacimientos,Cuadro6A
13.0,13006.0,,,Cabecera municipal,17,0,0,0,2,4,5,5,1,0,2022,nacimientos,Cuadro6A
13.0,13006.0,,,Centro poblado,4,0,0,0,1,1,2,0,0,0,2022,nacimientos,Cuadro6A
13.0,13006.0,,,Rural disperso,19,0,0,0,1,6,10,2,0,0,2022,nacimientos,Cuadro6A
13.0,13006.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13030.0,,13030 Altos del Rosario,Total,15,0,0,0,1,8,5,1,0,0,2022,nacimientos,Cuadro6A
13.0,13030.0,,,Cabecera municipal,11,0,0,0,0,8,2,1,0,0,2022,nacimientos,Cuadro6A
13.0,13030.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2022,nacimientos,Cuadro6A
13.0,13030.0,,,Rural disperso,3,0,0,0,1,0,2,0,0,0,2022,nacimientos,Cuadro6A
13.0,13030.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13042.0,,13042 Arenal,Total,19,0,0,0,0,6,8,5,0,0,2022,nacimientos,Cuadro6A
13.0,13042.0,,,Cabecera municipal,16,0,0,0,0,5,7,4,0,0,2022,nacimientos,Cuadro6A
13.0,13042.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13042.0,,,Rural disperso,3,0,0,0,0,1,1,1,0,0,2022,nacimientos,Cuadro6A
13.0,13042.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13052.0,,13052 Arjona,Total,67,1,2,1,4,18,26,11,4,0,2022,nacimientos,Cuadro6A
13.0,13052.0,,,Cabecera municipal,62,1,2,1,4,16,23,11,4,0,2022,nacimientos,Cuadro6A
13.0,13052.0,,,Centro poblado,5,0,0,0,0,2,3,0,0,0,2022,nacimientos,Cuadro6A
13.0,13052.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13052.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13062.0,,13062 Arroyohondo,Total,9,0,0,0,0,2,6,1,0,0,2022,nacimientos,Cuadro6A
13.0,13062.0,,,Cabecera municipal,7,0,0,0,0,1,5,1,0,0,2022,nacimientos,Cuadro6A
13.0,13062.0,,,Centro poblado,2,0,0,0,0,1,1,0,0,0,2022,nacimientos,Cuadro6A
13.0,13062.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13062.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13074.0,,13074 Barranco de Loba,Total,22,0,0,0,2,6,8,6,0,0,2022,nacimientos,Cuadro6A
13.0,13074.0,,,Cabecera municipal,12,0,0,0,1,4,5,2,0,0,2022,nacimientos,Cuadro6A
13.0,13074.0,,,Centro poblado,5,0,0,0,1,0,2,2,0,0,2022,nacimientos,Cuadro6A
13.0,13074.0,,,Rural disperso,5,0,0,0,0,2,1,2,0,0,2022,nacimientos,Cuadro6A
13.0,13074.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13140.0,,13140 Calamar,Total,24,0,1,0,1,4,16,2,0,0,2022,nacimientos,Cuadro6A
13.0,13140.0,,,Cabecera municipal,17,0,1,0,1,3,10,2,0,0,2022,nacimientos,Cuadro6A
13.0,13140.0,,,Centro poblado,5,0,0,0,0,1,4,0,0,0,2022,nacimientos,Cuadro6A
13.0,13140.0,,,Rural disperso,2,0,0,0,0,0,2,0,0,0,2022,nacimientos,Cuadro6A
13.0,13140.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13160.0,,13160 Cantagallo,Total,10,0,0,0,0,2,7,1,0,0,2022,nacimientos,Cuadro6A
13.0,13160.0,,,Cabecera municipal,5,0,0,0,0,0,4,1,0,0,2022,nacimientos,Cuadro6A
13.0,13160.0,,,Centro poblado,4,0,0,0,0,2,2,0,0,0,2022,nacimientos,Cuadro6A
13.0,13160.0,,,Rural disperso,1,0,0,0,0,0,1,0,0,0,2022,nacimientos,Cuadro6A
13.0,13160.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13188.0,,13188 Cicuco,Total,6,0,0,0,2,0,3,1,0,0,2022,nacimientos,Cuadro6A
13.0,13188.0,,,Cabecera municipal,4,0,0,0,0,0,3,1,0,0,2022,nacimientos,Cuadro6A
13.0,13188.0,,,Centro poblado,2,0,0,0,2,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13188.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13188.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13212.0,,13212 Córdoba,Total,10,0,0,1,0,4,4,1,0,0,2022,nacimientos,Cuadro6A
13.0,13212.0,,,Cabecera municipal,5,0,0,0,0,3,1,1,0,0,2022,nacimientos,Cuadro6A
13.0,13212.0,,,Centro poblado,3,0,0,0,0,1,2,0,0,0,2022,nacimientos,Cuadro6A
13.0,13212.0,,,Rural disperso,2,0,0,1,0,0,1,0,0,0,2022,nacimientos,Cuadro6A
13.0,13212.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13222.0,,13222 Clemencia,Total,17,0,0,1,0,5,5,6,0,0,2022,nacimientos,Cuadro6A
13.0,13222.0,,,Cabecera municipal,16,0,0,1,0,5,4,6,0,0,2022,nacimientos,Cuadro6A
13.0,13222.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2022,nacimientos,Cuadro6A
13.0,13222.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13222.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13244.0,,13244 El Carmen de Bolívar,Total,91,1,0,1,8,26,39,15,1,0,2022,nacimientos,Cuadro6A
13.0,13244.0,,,Cabecera municipal,66,1,0,1,7,18,28,10,1,0,2022,nacimientos,Cuadro6A
13.0,13244.0,,,Centro poblado,5,0,0,0,0,2,3,0,0,0,2022,nacimientos,Cuadro6A
13.0,13244.0,,,Rural disperso,20,0,0,0,1,6,8,5,0,0,2022,nacimientos,Cuadro6A
13.0,13244.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13248.0,,13248 El Guamo,Total,4,0,0,0,0,2,0,2,0,0,2022,nacimientos,Cuadro6A
13.0,13248.0,,,Cabecera municipal,4,0,0,0,0,2,0,2,0,0,2022,nacimientos,Cuadro6A
13.0,13248.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13248.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13248.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13268.0,,13268 El Peñón,Total,12,0,0,0,0,2,6,4,0,0,2022,nacimientos,Cuadro6A
13.0,13268.0,,,Cabecera municipal,8,0,0,0,0,2,3,3,0,0,2022,nacimientos,Cuadro6A
13.0,13268.0,,,Centro poblado,2,0,0,0,0,0,1,1,0,0,2022,nacimientos,Cuadro6A
13.0,13268.0,,,Rural disperso,2,0,0,0,0,0,2,0,0,0,2022,nacimientos,Cuadro6A
13.0,13268.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
13.0,13300.0,,13300 Hatillo de Loba,Total,15,0,0,0,1,5,7,2,0,0,2022,nacimientos,Cuadro6A
13.0,13300.0,,,Cabecera municipal,2,0,0,0,0,1,1,0,0,0,2022,nacimientos,Cuadro6A
13.0,13300.0,,,Centro poblado,9,0,0,0,1,4,4,0,0,0,2022,nacimientos,Cuadro6A
13.0,13300.0,,,Rural disperso,4,0,0,0,0,0,2,2,0,0,2022,nacimientos,Cuadro6A
