columna,columna_1,"CUADRO 13 - Nacimientos por nivel educativo de la madre según departamento, municipio de residencia y grupo de edad de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,año,tipo,hoja_origen
13.0,13744.0,,,De 15-19 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13744.0,,,De 20-24 Años,6,0,3,0,2,0,0,0,0,0,0,0,0,0,1,2024,nacimientos,Cuadro13
13.0,13744.0,,,De 25-29 Años,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13744.0,,,De 30-34 Años,5,0,1,2,1,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13744.0,,,De 35-39 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13744.0,,,De 40-44 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13744.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13744.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13744.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13760.0,,13760 Soplaviento,Total,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13760.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13760.0,,,De 15-19 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13760.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13760.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13760.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13760.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13760.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13760.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13760.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13760.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13780.0,,13780 Talaigua Nuevo,Total,18,0,1,7,2,1,0,2,0,0,0,0,0,0,5,2024,nacimientos,Cuadro13
13.0,13780.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13780.0,,,De 15-19 Años,6,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2024,nacimientos,Cuadro13
13.0,13780.0,,,De 20-24 Años,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2024,nacimientos,Cuadro13
13.0,13780.0,,,De 25-29 Años,4,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13780.0,,,De 30-34 Años,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2024,nacimientos,Cuadro13
13.0,13780.0,,,De 35-39 Años,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2024,nacimientos,Cuadro13
13.0,13780.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13780.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13780.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13780.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13810.0,,13810 Tiquisio,Total,41,0,5,12,11,0,0,3,1,1,0,0,0,0,8,2024,nacimientos,Cuadro13
13.0,13810.0,,,De 10-14 Años,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2024,nacimientos,Cuadro13
13.0,13810.0,,,De 15-19 Años,9,0,1,5,2,0,0,0,0,0,0,0,0,0,1,2024,nacimientos,Cuadro13
13.0,13810.0,,,De 20-24 Años,13,0,1,5,2,0,0,2,0,0,0,0,0,0,3,2024,nacimientos,Cuadro13
13.0,13810.0,,,De 25-29 Años,8,0,2,1,4,0,0,0,0,0,0,0,0,0,1,2024,nacimientos,Cuadro13
13.0,13810.0,,,De 30-34 Años,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13810.0,,,De 35-39 Años,6,0,0,1,0,0,0,1,1,1,0,0,0,0,2,2024,nacimientos,Cuadro13
13.0,13810.0,,,De 40-44 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13810.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13810.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13810.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13836.0,,13836 Turbaco,Total,61,0,3,10,18,0,0,7,6,15,1,1,0,0,0,2024,nacimientos,Cuadro13
13.0,13836.0,,,De 10-14 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13836.0,,,De 15-19 Años,13,0,0,5,7,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13836.0,,,De 20-24 Años,13,0,1,2,3,0,0,3,1,3,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13836.0,,,De 25-29 Años,16,0,0,2,3,0,0,1,2,6,1,1,0,0,0,2024,nacimientos,Cuadro13
13.0,13836.0,,,De 30-34 Años,16,0,1,1,4,0,0,2,3,5,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13836.0,,,De 35-39 Años,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13836.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13836.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13836.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13836.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13838.0,,13838 Turbaná,Total,17,0,0,2,5,1,0,5,1,3,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13838.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13838.0,,,De 15-19 Años,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13838.0,,,De 20-24 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13838.0,,,De 25-29 Años,6,0,0,0,3,0,0,2,1,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13838.0,,,De 30-34 Años,7,0,0,1,1,0,0,2,0,3,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13838.0,,,De 35-39 Años,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13838.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13838.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13838.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13838.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13873.0,,13873 Villanueva,Total,25,0,0,4,18,1,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13873.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13873.0,,,De 15-19 Años,7,0,0,2,4,1,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13873.0,,,De 20-24 Años,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13873.0,,,De 25-29 Años,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13873.0,,,De 30-34 Años,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13873.0,,,De 35-39 Años,4,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13873.0,,,De 40-44 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13873.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13873.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13873.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13894.0,,13894 Zambrano,Total,9,0,2,3,2,0,0,1,0,0,0,0,0,1,0,2024,nacimientos,Cuadro13
13.0,13894.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13894.0,,,De 15-19 Años,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13894.0,,,De 20-24 Años,4,0,2,0,1,0,0,0,0,0,0,0,0,1,0,2024,nacimientos,Cuadro13
13.0,13894.0,,,De 25-29 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13894.0,,,De 30-34 Años,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13894.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13894.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13894.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13894.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13894.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13999.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13999.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13999.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13999.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13999.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13999.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13999.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13999.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13999.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
13.0,13999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15000.0,15 Boyacá,Total Dpto,Total,846,2,75,163,277,34,1,76,57,104,40,5,0,6,6,2024,nacimientos,Cuadro13
15.0,15000.0,,,De 10-14 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15000.0,,,De 15-19 Años,105,0,12,40,42,5,0,2,2,1,0,0,0,0,1,2024,nacimientos,Cuadro13
15.0,15000.0,,,De 20-24 Años,215,1,19,50,82,9,0,16,16,18,0,0,0,2,2,2024,nacimientos,Cuadro13
15.0,15000.0,,,De 25-29 Años,229,0,14,36,75,9,0,34,17,31,11,0,0,1,1,2024,nacimientos,Cuadro13
15.0,15000.0,,,De 30-34 Años,180,1,13,21,45,8,1,16,20,34,16,3,0,1,1,2024,nacimientos,Cuadro13
15.0,15000.0,,,De 35-39 Años,88,0,11,13,25,2,0,5,2,17,8,2,0,2,1,2024,nacimientos,Cuadro13
15.0,15000.0,,,De 40-44 Años,28,0,6,3,7,1,0,3,0,3,5,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15000.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15000.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15001.0,,15001 Tunja,Total,132,1,6,15,31,7,0,17,7,32,14,2,0,0,0,2024,nacimientos,Cuadro13
15.0,15001.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15001.0,,,De 15-19 Años,8,0,0,2,4,1,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15001.0,,,De 20-24 Años,34,0,2,6,14,3,0,3,1,5,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15001.0,,,De 25-29 Años,38,0,0,3,7,0,0,10,2,12,4,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15001.0,,,De 30-34 Años,35,1,1,3,4,3,0,3,4,9,5,2,0,0,0,2024,nacimientos,Cuadro13
15.0,15001.0,,,De 35-39 Años,12,0,2,1,1,0,0,0,0,5,3,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15001.0,,,De 40-44 Años,5,0,1,0,1,0,0,1,0,0,2,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15001.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15001.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15022.0,,15022 Almeida,Total,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15022.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15022.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15022.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15022.0,,,De 25-29 Años,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15022.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15022.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15022.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15022.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15022.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15022.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15047.0,,15047 Aquitania,Total,8,0,1,1,4,0,0,0,2,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15047.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15047.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15047.0,,,De 20-24 Años,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15047.0,,,De 25-29 Años,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15047.0,,,De 30-34 Años,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15047.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15047.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15047.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15047.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15047.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15051.0,,15051 Arcabuco,Total,10,0,1,0,6,0,0,0,1,1,1,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15051.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15051.0,,,De 15-19 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15051.0,,,De 20-24 Años,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15051.0,,,De 25-29 Años,4,0,1,0,2,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15051.0,,,De 30-34 Años,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15051.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15051.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15051.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15051.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15051.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15087.0,,15087 Belén,Total,5,0,0,0,3,1,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15087.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15087.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15087.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15087.0,,,De 25-29 Años,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15087.0,,,De 30-34 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15087.0,,,De 35-39 Años,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15087.0,,,De 40-44 Años,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15087.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15087.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15087.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15090.0,,15090 Berbeo,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15090.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15090.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15090.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15090.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15090.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15090.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15090.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15090.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15090.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15090.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15092.0,,15092 Betéitiva,Total,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15092.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15092.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15092.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15092.0,,,De 25-29 Años,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15092.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15092.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15092.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15092.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15092.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15092.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15097.0,,15097 Boavita,Total,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15097.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15097.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15097.0,,,De 20-24 Años,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15097.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15097.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15097.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15097.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15097.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15097.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15097.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15104.0,,15104 Boyacá,Total,5,0,1,1,1,0,0,0,2,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15104.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15104.0,,,De 15-19 Años,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15104.0,,,De 20-24 Años,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15104.0,,,De 25-29 Años,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15104.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15104.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15104.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15104.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15104.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15104.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15106.0,,15106 Briceño,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15106.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
15.0,15106.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
