columna,columna_1,"CUADRO 6A - Nacimientos por peso al nacer, según departamento, municipio y área de residencia de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,año,tipo,hoja_origen
5.0,5031.0,,,Cabecera municipal,9,0,0,3,1,2,3,0,0,0,2024,nacimientos,Cuadro6A
5.0,5031.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5031.0,,,Rural disperso,5,0,0,0,0,1,1,3,0,0,2024,nacimientos,Cuadro6A
5.0,5031.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5034.0,,05034 Andes,Total,22,0,0,0,0,8,10,3,1,0,2024,nacimientos,Cuadro6A
5.0,5034.0,,,Cabecera municipal,6,0,0,0,0,0,4,1,1,0,2024,nacimientos,Cuadro6A
5.0,5034.0,,,Centro poblado,5,0,0,0,0,2,2,1,0,0,2024,nacimientos,Cuadro6A
5.0,5034.0,,,Rural disperso,11,0,0,0,0,6,4,1,0,0,2024,nacimientos,Cuadro6A
5.0,5034.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5036.0,,05036 Angelópolis,Total,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5036.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5036.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5036.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5036.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5038.0,,05038 Angostura,Total,6,0,0,0,2,2,2,0,0,0,2024,nacimientos,Cuadro6A
5.0,5038.0,,,Cabecera municipal,2,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5038.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5038.0,,,Rural disperso,4,0,0,0,1,1,2,0,0,0,2024,nacimientos,Cuadro6A
5.0,5038.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5040.0,,05040 Anorí,Total,19,0,0,1,4,4,8,2,0,0,2024,nacimientos,Cuadro6A
5.0,5040.0,,,Cabecera municipal,7,0,0,0,2,1,3,1,0,0,2024,nacimientos,Cuadro6A
5.0,5040.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5040.0,,,Rural disperso,12,0,0,1,2,3,5,1,0,0,2024,nacimientos,Cuadro6A
5.0,5040.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5042.0,,05042 Santa Fé de Antioquia,Total,21,0,0,1,0,7,9,4,0,0,2024,nacimientos,Cuadro6A
5.0,5042.0,,,Cabecera municipal,15,0,0,1,0,5,7,2,0,0,2024,nacimientos,Cuadro6A
5.0,5042.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5042.0,,,Rural disperso,5,0,0,0,0,2,1,2,0,0,2024,nacimientos,Cuadro6A
5.0,5042.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5044.0,,05044 Anzá,Total,7,0,0,0,1,4,2,0,0,0,2024,nacimientos,Cuadro6A
5.0,5044.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5044.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5044.0,,,Rural disperso,6,0,0,0,1,4,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5044.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5045.0,,05045 Apartadó,Total,103,0,1,1,7,25,51,16,2,0,2024,nacimientos,Cuadro6A
5.0,5045.0,,,Cabecera municipal,77,0,1,1,7,15,37,14,2,0,2024,nacimientos,Cuadro6A
5.0,5045.0,,,Centro poblado,14,0,0,0,0,5,8,1,0,0,2024,nacimientos,Cuadro6A
5.0,5045.0,,,Rural disperso,12,0,0,0,0,5,6,1,0,0,2024,nacimientos,Cuadro6A
5.0,5045.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5051.0,,05051 Arboletes,Total,26,0,0,0,1,10,8,7,0,0,2024,nacimientos,Cuadro6A
5.0,5051.0,,,Cabecera municipal,10,0,0,0,0,2,5,3,0,0,2024,nacimientos,Cuadro6A
5.0,5051.0,,,Centro poblado,5,0,0,0,1,3,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5051.0,,,Rural disperso,11,0,0,0,0,5,2,4,0,0,2024,nacimientos,Cuadro6A
5.0,5051.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5055.0,,05055 Argelia,Total,4,0,0,0,1,2,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5055.0,,,Cabecera municipal,2,0,0,0,0,2,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5055.0,,,Centro poblado,1,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5055.0,,,Rural disperso,1,0,0,0,0,0,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5055.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5059.0,,05059 Armenia,Total,3,0,1,0,0,1,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5059.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5059.0,,,Centro poblado,1,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5059.0,,,Rural disperso,2,0,1,0,0,0,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5059.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5079.0,,05079 Barbosa,Total,28,0,0,0,1,12,11,4,0,0,2024,nacimientos,Cuadro6A
5.0,5079.0,,,Cabecera municipal,13,0,0,0,0,5,5,3,0,0,2024,nacimientos,Cuadro6A
5.0,5079.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5079.0,,,Rural disperso,15,0,0,0,1,7,6,1,0,0,2024,nacimientos,Cuadro6A
5.0,5079.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5086.0,,05086 Belmira,Total,8,0,0,0,2,4,2,0,0,0,2024,nacimientos,Cuadro6A
5.0,5086.0,,,Cabecera municipal,3,0,0,0,1,1,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5086.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5086.0,,,Rural disperso,5,0,0,0,1,3,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5086.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5088.0,,05088 Bello,Total,317,0,1,4,23,104,143,38,4,0,2024,nacimientos,Cuadro6A
5.0,5088.0,,,Cabecera municipal,305,0,1,4,23,99,137,37,4,0,2024,nacimientos,Cuadro6A
5.0,5088.0,,,Centro poblado,2,0,0,0,0,1,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5088.0,,,Rural disperso,10,0,0,0,0,4,5,1,0,0,2024,nacimientos,Cuadro6A
5.0,5088.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5091.0,,05091 Betania,Total,2,0,0,0,0,1,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5091.0,,,Cabecera municipal,1,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5091.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5091.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5091.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5093.0,,05093 Betulia,Total,11,0,0,1,2,0,7,1,0,0,2024,nacimientos,Cuadro6A
5.0,5093.0,,,Cabecera municipal,2,0,0,0,0,0,2,0,0,0,2024,nacimientos,Cuadro6A
5.0,5093.0,,,Centro poblado,2,0,0,0,1,0,0,1,0,0,2024,nacimientos,Cuadro6A
5.0,5093.0,,,Rural disperso,7,0,0,1,1,0,5,0,0,0,2024,nacimientos,Cuadro6A
5.0,5093.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5101.0,,05101 Ciudad Bolívar,Total,18,0,1,0,1,5,9,2,0,0,2024,nacimientos,Cuadro6A
5.0,5101.0,,,Cabecera municipal,15,0,1,0,1,4,7,2,0,0,2024,nacimientos,Cuadro6A
5.0,5101.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5101.0,,,Rural disperso,2,0,0,0,0,1,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5101.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5107.0,,05107 Briceño,Total,6,0,0,0,0,2,4,0,0,0,2024,nacimientos,Cuadro6A
5.0,5107.0,,,Cabecera municipal,4,0,0,0,0,1,3,0,0,0,2024,nacimientos,Cuadro6A
5.0,5107.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5107.0,,,Rural disperso,2,0,0,0,0,1,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5107.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5113.0,,05113 Buriticá,Total,9,0,0,0,0,4,4,1,0,0,2024,nacimientos,Cuadro6A
5.0,5113.0,,,Cabecera municipal,5,0,0,0,0,2,3,0,0,0,2024,nacimientos,Cuadro6A
5.0,5113.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5113.0,,,Rural disperso,4,0,0,0,0,2,1,1,0,0,2024,nacimientos,Cuadro6A
5.0,5113.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5120.0,,05120 Cáceres,Total,32,0,0,2,2,9,15,4,0,0,2024,nacimientos,Cuadro6A
5.0,5120.0,,,Cabecera municipal,13,0,0,2,1,3,7,0,0,0,2024,nacimientos,Cuadro6A
5.0,5120.0,,,Centro poblado,11,0,0,0,0,5,4,2,0,0,2024,nacimientos,Cuadro6A
5.0,5120.0,,,Rural disperso,8,0,0,0,1,1,4,2,0,0,2024,nacimientos,Cuadro6A
5.0,5120.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5125.0,,05125 Caicedo,Total,9,0,0,0,0,4,5,0,0,0,2024,nacimientos,Cuadro6A
5.0,5125.0,,,Cabecera municipal,3,0,0,0,0,0,3,0,0,0,2024,nacimientos,Cuadro6A
5.0,5125.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5125.0,,,Rural disperso,6,0,0,0,0,4,2,0,0,0,2024,nacimientos,Cuadro6A
5.0,5125.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5129.0,,05129 Caldas,Total,43,0,0,1,3,20,14,5,0,0,2024,nacimientos,Cuadro6A
5.0,5129.0,,,Cabecera municipal,27,0,0,0,2,15,8,2,0,0,2024,nacimientos,Cuadro6A
5.0,5129.0,,,Centro poblado,4,0,0,0,0,1,1,2,0,0,2024,nacimientos,Cuadro6A
5.0,5129.0,,,Rural disperso,12,0,0,1,1,4,5,1,0,0,2024,nacimientos,Cuadro6A
5.0,5129.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5134.0,,05134 Campamento,Total,5,0,0,0,0,2,3,0,0,0,2024,nacimientos,Cuadro6A
5.0,5134.0,,,Cabecera municipal,1,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5134.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5134.0,,,Rural disperso,4,0,0,0,0,1,3,0,0,0,2024,nacimientos,Cuadro6A
5.0,5134.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5138.0,,05138 Cañasgordas,Total,12,0,0,1,0,1,9,1,0,0,2024,nacimientos,Cuadro6A
5.0,5138.0,,,Cabecera municipal,3,0,0,0,0,0,3,0,0,0,2024,nacimientos,Cuadro6A
5.0,5138.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2024,nacimientos,Cuadro6A
5.0,5138.0,,,Rural disperso,8,0,0,1,0,1,6,0,0,0,2024,nacimientos,Cuadro6A
5.0,5138.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5142.0,,05142 Caracolí,Total,3,0,0,0,0,1,1,1,0,0,2024,nacimientos,Cuadro6A
5.0,5142.0,,,Cabecera municipal,1,0,0,0,0,0,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5142.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5142.0,,,Rural disperso,2,0,0,0,0,1,0,1,0,0,2024,nacimientos,Cuadro6A
5.0,5142.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5145.0,,05145 Caramanta,Total,1,0,0,0,0,0,0,1,0,0,2024,nacimientos,Cuadro6A
5.0,5145.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5145.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5145.0,,,Rural disperso,1,0,0,0,0,0,0,1,0,0,2024,nacimientos,Cuadro6A
5.0,5145.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5147.0,,05147 Carepa,Total,61,0,0,1,4,18,29,9,0,0,2024,nacimientos,Cuadro6A
5.0,5147.0,,,Cabecera municipal,45,0,0,1,1,13,21,9,0,0,2024,nacimientos,Cuadro6A
5.0,5147.0,,,Centro poblado,3,0,0,0,0,2,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5147.0,,,Rural disperso,13,0,0,0,3,3,7,0,0,0,2024,nacimientos,Cuadro6A
5.0,5147.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5148.0,,05148 El Carmen de Viboral,Total,50,1,1,3,4,17,20,4,0,0,2024,nacimientos,Cuadro6A
5.0,5148.0,,,Cabecera municipal,22,0,0,0,2,12,6,2,0,0,2024,nacimientos,Cuadro6A
5.0,5148.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2024,nacimientos,Cuadro6A
5.0,5148.0,,,Rural disperso,27,1,1,3,2,5,14,1,0,0,2024,nacimientos,Cuadro6A
5.0,5148.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5150.0,,05150 Carolina,Total,2,0,0,0,0,1,0,1,0,0,2024,nacimientos,Cuadro6A
5.0,5150.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5150.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5150.0,,,Rural disperso,2,0,0,0,0,1,0,1,0,0,2024,nacimientos,Cuadro6A
5.0,5150.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5154.0,,05154 Caucasia,Total,109,1,0,2,6,37,42,19,2,0,2024,nacimientos,Cuadro6A
5.0,5154.0,,,Cabecera municipal,96,1,0,1,5,36,36,15,2,0,2024,nacimientos,Cuadro6A
5.0,5154.0,,,Centro poblado,5,0,0,1,0,0,3,1,0,0,2024,nacimientos,Cuadro6A
5.0,5154.0,,,Rural disperso,8,0,0,0,1,1,3,3,0,0,2024,nacimientos,Cuadro6A
5.0,5154.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5172.0,,05172 Chigorodó,Total,64,1,0,2,2,23,21,13,2,0,2024,nacimientos,Cuadro6A
5.0,5172.0,,,Cabecera municipal,47,1,0,2,0,17,17,9,1,0,2024,nacimientos,Cuadro6A
5.0,5172.0,,,Centro poblado,2,0,0,0,0,1,0,1,0,0,2024,nacimientos,Cuadro6A
5.0,5172.0,,,Rural disperso,15,0,0,0,2,5,4,3,1,0,2024,nacimientos,Cuadro6A
5.0,5172.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5190.0,,05190 Cisneros,Total,8,0,0,0,1,1,3,2,1,0,2024,nacimientos,Cuadro6A
5.0,5190.0,,,Cabecera municipal,6,0,0,0,1,1,3,0,1,0,2024,nacimientos,Cuadro6A
5.0,5190.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5190.0,,,Rural disperso,2,0,0,0,0,0,0,2,0,0,2024,nacimientos,Cuadro6A
5.0,5190.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5197.0,,05197 Cocorná,Total,13,0,0,1,0,6,2,4,0,0,2024,nacimientos,Cuadro6A
5.0,5197.0,,,Cabecera municipal,7,0,0,0,0,5,0,2,0,0,2024,nacimientos,Cuadro6A
5.0,5197.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5197.0,,,Rural disperso,6,0,0,1,0,1,2,2,0,0,2024,nacimientos,Cuadro6A
5.0,5197.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5206.0,,05206 Concepción,Total,3,0,0,0,0,3,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5206.0,,,Cabecera municipal,2,0,0,0,0,2,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5206.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5206.0,,,Rural disperso,1,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5206.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5209.0,,05209 Concordia,Total,18,0,0,0,5,7,5,0,1,0,2024,nacimientos,Cuadro6A
5.0,5209.0,,,Cabecera municipal,6,0,0,0,1,4,0,0,1,0,2024,nacimientos,Cuadro6A
5.0,5209.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5209.0,,,Rural disperso,12,0,0,0,4,3,5,0,0,0,2024,nacimientos,Cuadro6A
5.0,5209.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5212.0,,05212 Copacabana,Total,46,0,0,1,7,18,16,4,0,0,2024,nacimientos,Cuadro6A
5.0,5212.0,,,Cabecera municipal,33,0,0,1,3,14,13,2,0,0,2024,nacimientos,Cuadro6A
5.0,5212.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5212.0,,,Rural disperso,13,0,0,0,4,4,3,2,0,0,2024,nacimientos,Cuadro6A
5.0,5212.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5234.0,,05234 Dabeiba,Total,20,0,0,0,1,7,8,3,1,0,2024,nacimientos,Cuadro6A
5.0,5234.0,,,Cabecera municipal,10,0,0,0,1,5,3,1,0,0,2024,nacimientos,Cuadro6A
5.0,5234.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5234.0,,,Rural disperso,10,0,0,0,0,2,5,2,1,0,2024,nacimientos,Cuadro6A
5.0,5234.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5237.0,,05237 Donmatías,Total,8,0,0,0,0,5,1,2,0,0,2024,nacimientos,Cuadro6A
5.0,5237.0,,,Cabecera municipal,3,0,0,0,0,2,0,1,0,0,2024,nacimientos,Cuadro6A
5.0,5237.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5237.0,,,Rural disperso,5,0,0,0,0,3,1,1,0,0,2024,nacimientos,Cuadro6A
5.0,5237.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5240.0,,05240 Ebéjico,Total,1,0,0,0,0,0,0,1,0,0,2024,nacimientos,Cuadro6A
5.0,5240.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5240.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2024,nacimientos,Cuadro6A
5.0,5240.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5240.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5250.0,,05250 El Bagre,Total,72,0,1,0,5,20,32,13,1,0,2024,nacimientos,Cuadro6A
5.0,5250.0,,,Cabecera municipal,40,0,0,0,2,11,18,9,0,0,2024,nacimientos,Cuadro6A
5.0,5250.0,,,Centro poblado,14,0,0,0,2,4,7,1,0,0,2024,nacimientos,Cuadro6A
5.0,5250.0,,,Rural disperso,18,0,1,0,1,5,7,3,1,0,2024,nacimientos,Cuadro6A
5.0,5250.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5264.0,,05264 Entrerríos,Total,6,0,0,0,0,3,3,0,0,0,2024,nacimientos,Cuadro6A
5.0,5264.0,,,Cabecera municipal,2,0,0,0,0,1,1,0,0,0,2024,nacimientos,Cuadro6A
5.0,5264.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
5.0,5264.0,,,Rural disperso,4,0,0,0,0,2,2,0,0,0,2024,nacimientos,Cuadro6A
5.0,5264.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro6A
