columna,"CUADRO 13 - Defunciones de menores de un año por grupos de edad y sexo, según departamento de residencia de la madre y grupos de causas de defunción (Lista Colombia 105 para la tabulación de mortalidad)",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,año,tipo,hoja_origen
3.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,0,2024,defunciones,Cuadro13
3.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,2024,defunciones,Cuadro13
3.0,,070 Hemorragia gastrointestinal,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2024,defunciones,Cuadro13
3.0,,071 Enfermedades de la piel y del tejido subcutáneo,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,2024,defunciones,Cuadro13
3.0,,073 Enfermedades glomerulares y tubulointersticiales,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,defunciones,Cuadro13
3.0,,074 Insuficiencia renal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,defunciones,Cuadro13
3.0,,075 Todas las demás enfermedades del sistema urinario,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,2024,defunciones,Cuadro13
3.0,,077 Trastornos de los órganos genitales,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro13
3.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,137,71,66,0,11,7,0,9,11,0,31,29,0,15,16,0,0,0,0,5,2,0,0,1,0,2024,defunciones,Cuadro13
3.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,301,179,122,0,43,26,0,47,29,0,57,46,0,28,18,0,2,1,0,2,2,0,0,0,0,2024,defunciones,Cuadro13
3.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",88,49,39,0,21,6,0,15,13,0,4,9,0,4,4,0,0,1,0,5,6,0,0,0,0,2024,defunciones,Cuadro13
3.0,,082 Trastornos respiratorios específicos del período perinatal,927,531,395,1,23,19,1,86,78,0,245,144,0,81,79,0,7,3,0,74,62,0,15,10,0,2024,defunciones,Cuadro13
3.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,157,97,60,0,1,1,0,4,2,0,43,23,0,35,25,0,0,1,0,9,7,0,5,1,0,2024,defunciones,Cuadro13
3.0,,084 Infecciones específicas del período perinatal,498,282,216,0,5,3,0,29,25,0,122,74,0,95,82,0,2,8,0,28,24,0,1,0,0,2024,defunciones,Cuadro13
3.0,,085 Enterocolitis necrotizante del feto y del recién nacido,164,92,72,0,0,0,0,0,2,0,17,15,0,50,33,0,3,0,0,22,21,0,0,1,0,2024,defunciones,Cuadro13
3.0,,086 Todas las demás afecciones originadas en el período perinatal,323,193,126,4,9,11,3,20,11,1,82,49,0,57,40,0,3,1,0,17,12,0,5,2,0,2024,defunciones,Cuadro13
3.0,,087 Malformaciones congénitas del sistema circulatorio,641,357,283,1,6,4,0,21,21,1,90,55,0,100,76,0,2,5,0,95,84,0,43,38,0,2024,defunciones,Cuadro13
3.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",517,293,223,1,18,14,1,41,39,0,60,39,0,61,45,0,2,3,0,92,54,0,19,29,0,2024,defunciones,Cuadro13
3.0,,"089 Signos, síntomas y afecciones mal definidas",103,51,52,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,39,31,0,10,20,0,2024,defunciones,Cuadro13
3.0,,090 Accidentes de transporte de motor y secuelas,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2024,defunciones,Cuadro13
3.0,,093 Caídas,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,defunciones,Cuadro13
3.0,,095 Ahogamiento y sumersión accidentales,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro13
3.0,,096 Otros accidentes que obstruyen la respiración,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2024,defunciones,Cuadro13
3.0,,"097 Exposición a la corriente eléctrica, radiación y temperatura y presión del aire ambientales extremas",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2024,defunciones,Cuadro13
3.0,,"098 Exposición al humo, fuego y llamas",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro13
3.0,,"099 Envenenamiento accidental por, y exposición a sustancias nocivas",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2024,defunciones,Cuadro13
3.0,,101 Agresiones (homicidios) y secuelas,14,8,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,2,3,0,2024,defunciones,Cuadro13
3.0,,102 Eventos de intención no determinada y secuelas,19,8,9,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,6,2,2,2,0,2024,defunciones,Cuadro13
3.0,,104 Contratiempos de la atención médico quirúrgica y secuelas,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2024,defunciones,Cuadro13
3.0,,105 Otros accidentes y secuelas,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2024,defunciones,Cuadro13
5.0,05 Antioquia,TOTAL,451,240,211,0,21,13,0,32,27,0,62,41,0,47,49,0,1,3,0,54,47,0,23,31,0,2024,defunciones,Cuadro13
5.0,,001 Enfermedades infecciosas intestinales,8,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,1,0,0,1,0,2024,defunciones,Cuadro13
5.0,,004 Ciertas enfermedades inmunoprevenibles,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro13
5.0,,"005 Septicemia, excepto neonatal",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro13
5.0,,006 Todas las demás enfermedades bacterianas,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,defunciones,Cuadro13
5.0,,007 Sífilis y otras enfermedades venéreas,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro13
5.0,,010 Todas las demás enfermedades infecciosas y parasitarias,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2024,defunciones,Cuadro13
5.0,,015 Tumor maligno del hígado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,defunciones,Cuadro13
5.0,,"037 Tumores: in situ, benignos y de comportamiento incierto o desconocido y los no especificados",3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2024,defunciones,Cuadro13
5.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2024,defunciones,Cuadro13
5.0,,042 Deficiencias nutricionales,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3,0,2024,defunciones,Cuadro13
5.0,,043 Todas las demás enfermedades endocrinas y nutricionales,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2024,defunciones,Cuadro13
5.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,4,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2024,defunciones,Cuadro13
5.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2024,defunciones,Cuadro13
5.0,,047 Todas las demás enfermedades del sistema nervioso,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2024,defunciones,Cuadro13
5.0,,053 Todas las demás formas de enfermedad del corazón,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2024,defunciones,Cuadro13
5.0,,059 Neumonía,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,2,0,2024,defunciones,Cuadro13
5.0,,062 Todas las demás enfermedades del sistema respiratorio,12,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,2,4,0,2024,defunciones,Cuadro13
5.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2024,defunciones,Cuadro13
5.0,,066 Enfermedades del hígado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro13
5.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2024,defunciones,Cuadro13
5.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,3,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro13
5.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,26,17,9,0,6,2,0,6,2,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro13
5.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",19,11,8,0,7,3,0,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro13
5.0,,082 Trastornos respiratorios específicos del período perinatal,82,44,38,0,5,3,0,11,11,0,21,13,0,2,8,0,0,0,0,4,3,0,1,0,0,2024,defunciones,Cuadro13
5.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,27,20,7,0,0,0,0,0,0,0,9,2,0,7,4,0,0,1,0,2,0,0,2,0,0,2024,defunciones,Cuadro13
5.0,,084 Infecciones específicas del período perinatal,32,13,19,0,0,0,0,1,1,0,6,7,0,6,9,0,0,1,0,0,1,0,0,0,0,2024,defunciones,Cuadro13
5.0,,085 Enterocolitis necrotizante del feto y del recién nacido,13,10,3,0,0,0,0,0,0,0,2,0,0,6,3,0,1,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro13
5.0,,086 Todas las demás afecciones originadas en el período perinatal,27,13,14,0,0,2,0,3,1,0,4,3,0,4,7,0,0,0,0,1,1,0,1,0,0,2024,defunciones,Cuadro13
5.0,,087 Malformaciones congénitas del sistema circulatorio,59,32,27,0,1,1,0,1,2,0,5,4,0,12,6,0,0,1,0,10,9,0,3,4,0,2024,defunciones,Cuadro13
5.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",64,31,33,0,2,2,0,5,5,0,8,7,0,6,8,0,0,0,0,10,7,0,0,4,0,2024,defunciones,Cuadro13
5.0,,"089 Signos, síntomas y afecciones mal definidas",7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,2024,defunciones,Cuadro13
5.0,,090 Accidentes de transporte de motor y secuelas,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2024,defunciones,Cuadro13
5.0,,093 Caídas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro13
5.0,,"098 Exposición al humo, fuego y llamas",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro13
5.0,,"099 Envenenamiento accidental por, y exposición a sustancias nocivas",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro13
5.0,,101 Agresiones (homicidios) y secuelas,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2024,defunciones,Cuadro13
5.0,,102 Eventos de intención no determinada y secuelas,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2024,defunciones,Cuadro13
5.0,,105 Otros accidentes y secuelas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro13
8.0,08 Atlántico,TOTAL,311,176,135,0,7,2,0,17,16,0,62,32,0,41,35,0,0,2,0,34,37,0,15,11,0,2024,defunciones,Cuadro13
8.0,,001 Enfermedades infecciosas intestinales,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2024,defunciones,Cuadro13
8.0,,"005 Septicemia, excepto neonatal",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro13
8.0,,007 Sífilis y otras enfermedades venéreas,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro13
8.0,,010 Todas las demás enfermedades infecciosas y parasitarias,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2024,defunciones,Cuadro13
8.0,,032 Tumor maligno del tiroides y de otras glándulas endocrinas,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro13
8.0,,"037 Tumores: in situ, benignos y de comportamiento incierto o desconocido y los no especificados",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro13
8.0,,"039 Anemias: nutricionales, hemolíticas, aplásticas y otras",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro13
8.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2024,defunciones,Cuadro13
8.0,,042 Deficiencias nutricionales,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,2024,defunciones,Cuadro13
8.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro13
8.0,,047 Todas las demás enfermedades del sistema nervioso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,defunciones,Cuadro13
8.0,,053 Todas las demás formas de enfermedad del corazón,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2024,defunciones,Cuadro13
8.0,,054 Insuficiencia cardíaca,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro13
8.0,,059 Neumonía,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2024,defunciones,Cuadro13
8.0,,062 Todas las demás enfermedades del sistema respiratorio,9,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,3,1,0,2024,defunciones,Cuadro13
8.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2024,defunciones,Cuadro13
8.0,,066 Enfermedades del hígado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro13
8.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,3,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro13
8.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,7,5,2,0,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro13
8.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",6,2,4,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2024,defunciones,Cuadro13
8.0,,082 Trastornos respiratorios específicos del período perinatal,80,52,28,0,0,0,0,5,7,0,28,9,0,9,5,0,0,1,0,9,6,0,1,0,0,2024,defunciones,Cuadro13
8.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,15,9,6,0,0,0,0,0,0,0,5,4,0,3,1,0,0,0,0,0,1,0,1,0,0,2024,defunciones,Cuadro13
8.0,,084 Infecciones específicas del período perinatal,47,26,21,0,2,1,0,5,1,0,8,6,0,9,10,0,0,1,0,2,2,0,0,0,0,2024,defunciones,Cuadro13
8.0,,085 Enterocolitis necrotizante del feto y del recién nacido,8,2,6,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro13
8.0,,086 Todas las demás afecciones originadas en el período perinatal,21,12,9,0,1,0,0,1,1,0,7,2,0,2,5,0,0,0,0,0,1,0,1,0,0,2024,defunciones,Cuadro13
8.0,,087 Malformaciones congénitas del sistema circulatorio,39,18,21,0,0,0,0,2,3,0,7,4,0,5,5,0,0,0,0,3,6,0,1,3,0,2024,defunciones,Cuadro13
8.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",29,23,6,0,1,1,0,2,1,0,6,0,0,8,2,0,0,0,0,4,2,0,2,0,0,2024,defunciones,Cuadro13
8.0,,"089 Signos, síntomas y afecciones mal definidas",7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,2024,defunciones,Cuadro13
8.0,,102 Eventos de intención no determinada y secuelas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro13
8.0,,104 Contratiempos de la atención médico quirúrgica y secuelas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro13
11.0,11 Bogotá,TOTAL,528,319,208,1,15,9,1,30,26,0,94,57,0,79,42,0,3,2,0,75,48,0,23,24,0,2024,defunciones,Cuadro13
11.0,,001 Enfermedades infecciosas intestinales,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro13
11.0,,002 Tuberculosis y secuelas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro13
11.0,,"005 Septicemia, excepto neonatal",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro13
11.0,,006 Todas las demás enfermedades bacterianas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro13
