columna,"CUADRO 2 - Defunciones por persona que certifica la defunción, según departamento, área y sitio donde ocurrió la defunción",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,año,tipo,hoja_origen
88.0,,,Sin información,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
88.0,,Sin información,Total,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
88.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
88.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
88.0,,,Casa/domicilio,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
88.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
88.0,,,Vía pública,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
88.0,,,Otro sitio,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
88.0,,,Sin información,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
91.0,91 Amazonas,Total,Total,211,42,97,43,23,0,6,2024,defunciones,Cuadro2
91.0,,,Hospital/clínica,115,38,67,10,0,0,0,2024,defunciones,Cuadro2
91.0,,,Centro/puesto de salud,7,4,2,1,0,0,0,2024,defunciones,Cuadro2
91.0,,,Casa/domicilio,52,0,27,5,20,0,0,2024,defunciones,Cuadro2
91.0,,,Lugar de trabajo,4,0,0,4,0,0,0,2024,defunciones,Cuadro2
91.0,,,Vía pública,16,0,0,16,0,0,0,2024,defunciones,Cuadro2
91.0,,,Otro sitio,9,0,1,7,1,0,0,2024,defunciones,Cuadro2
91.0,,,Sin información,8,0,0,0,2,0,6,2024,defunciones,Cuadro2
91.0,,Cabecera municipal,Total,160,36,88,32,4,0,0,2024,defunciones,Cuadro2
91.0,,,Hospital/clínica,111,36,65,10,0,0,0,2024,defunciones,Cuadro2
91.0,,,Centro/puesto de salud,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
91.0,,,Casa/domicilio,30,0,22,4,4,0,0,2024,defunciones,Cuadro2
91.0,,,Lugar de trabajo,2,0,0,2,0,0,0,2024,defunciones,Cuadro2
91.0,,,Vía pública,11,0,0,11,0,0,0,2024,defunciones,Cuadro2
91.0,,,Otro sitio,5,0,1,4,0,0,0,2024,defunciones,Cuadro2
91.0,,,Sin información,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
91.0,,Centro poblado,Total,26,6,6,0,14,0,0,2024,defunciones,Cuadro2
91.0,,,Hospital/clínica,4,2,2,0,0,0,0,2024,defunciones,Cuadro2
91.0,,,Centro/puesto de salud,6,4,2,0,0,0,0,2024,defunciones,Cuadro2
91.0,,,Casa/domicilio,13,0,2,0,11,0,0,2024,defunciones,Cuadro2
91.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
91.0,,,Vía pública,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
91.0,,,Otro sitio,1,0,0,0,1,0,0,2024,defunciones,Cuadro2
91.0,,,Sin información,2,0,0,0,2,0,0,2024,defunciones,Cuadro2
91.0,,Rural disperso,Total,14,0,3,6,5,0,0,2024,defunciones,Cuadro2
91.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
91.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
91.0,,,Casa/domicilio,8,0,3,0,5,0,0,2024,defunciones,Cuadro2
91.0,,,Lugar de trabajo,2,0,0,2,0,0,0,2024,defunciones,Cuadro2
91.0,,,Vía pública,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
91.0,,,Otro sitio,3,0,0,3,0,0,0,2024,defunciones,Cuadro2
91.0,,,Sin información,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
91.0,,Sin información,Total,11,0,0,5,0,0,6,2024,defunciones,Cuadro2
91.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
91.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
91.0,,,Casa/domicilio,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
91.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
91.0,,,Vía pública,4,0,0,4,0,0,0,2024,defunciones,Cuadro2
91.0,,,Otro sitio,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
91.0,,,Sin información,6,0,0,0,0,0,6,2024,defunciones,Cuadro2
94.0,94 Guainía,Total,Total,143,45,58,17,20,0,3,2024,defunciones,Cuadro2
94.0,,,Hospital/clínica,81,44,34,3,0,0,0,2024,defunciones,Cuadro2
94.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Casa/domicilio,49,1,23,7,18,0,0,2024,defunciones,Cuadro2
94.0,,,Lugar de trabajo,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
94.0,,,Vía pública,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Otro sitio,7,0,1,4,2,0,0,2024,defunciones,Cuadro2
94.0,,,Sin información,5,0,0,2,0,0,3,2024,defunciones,Cuadro2
94.0,,Cabecera municipal,Total,102,44,51,7,0,0,0,2024,defunciones,Cuadro2
94.0,,,Hospital/clínica,81,44,34,3,0,0,0,2024,defunciones,Cuadro2
94.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Casa/domicilio,21,0,17,4,0,0,0,2024,defunciones,Cuadro2
94.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Vía pública,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Otro sitio,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Sin información,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,Centro poblado,Total,2,0,0,1,1,0,0,2024,defunciones,Cuadro2
94.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Casa/domicilio,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Vía pública,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Otro sitio,2,0,0,1,1,0,0,2024,defunciones,Cuadro2
94.0,,,Sin información,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,Rural disperso,Total,35,1,7,8,19,0,0,2024,defunciones,Cuadro2
94.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Casa/domicilio,27,1,6,2,18,0,0,2024,defunciones,Cuadro2
94.0,,,Lugar de trabajo,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
94.0,,,Vía pública,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Otro sitio,5,0,1,3,1,0,0,2024,defunciones,Cuadro2
94.0,,,Sin información,2,0,0,2,0,0,0,2024,defunciones,Cuadro2
94.0,,Sin información,Total,4,0,0,1,0,0,3,2024,defunciones,Cuadro2
94.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Casa/domicilio,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
94.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Vía pública,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Otro sitio,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
94.0,,,Sin información,3,0,0,0,0,0,3,2024,defunciones,Cuadro2
95.0,95 Guaviare,Total,Total,284,99,106,74,2,0,3,2024,defunciones,Cuadro2
95.0,,,Hospital/clínica,155,98,52,4,1,0,0,2024,defunciones,Cuadro2
95.0,,,Centro/puesto de salud,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
95.0,,,Casa/domicilio,76,1,50,24,1,0,0,2024,defunciones,Cuadro2
95.0,,,Lugar de trabajo,4,0,0,4,0,0,0,2024,defunciones,Cuadro2
95.0,,,Vía pública,23,0,0,23,0,0,0,2024,defunciones,Cuadro2
95.0,,,Otro sitio,21,0,4,17,0,0,0,2024,defunciones,Cuadro2
95.0,,,Sin información,4,0,0,1,0,0,3,2024,defunciones,Cuadro2
95.0,,Cabecera municipal,Total,204,98,83,22,1,0,0,2024,defunciones,Cuadro2
95.0,,,Hospital/clínica,155,98,52,4,1,0,0,2024,defunciones,Cuadro2
95.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Casa/domicilio,39,0,27,12,0,0,0,2024,defunciones,Cuadro2
95.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Vía pública,6,0,0,6,0,0,0,2024,defunciones,Cuadro2
95.0,,,Otro sitio,4,0,4,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Sin información,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,Centro poblado,Total,5,0,4,1,0,0,0,2024,defunciones,Cuadro2
95.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Casa/domicilio,5,0,4,1,0,0,0,2024,defunciones,Cuadro2
95.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Vía pública,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Otro sitio,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Sin información,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,Rural disperso,Total,71,1,19,50,1,0,0,2024,defunciones,Cuadro2
95.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Centro/puesto de salud,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
95.0,,,Casa/domicilio,32,1,19,11,1,0,0,2024,defunciones,Cuadro2
95.0,,,Lugar de trabajo,4,0,0,4,0,0,0,2024,defunciones,Cuadro2
95.0,,,Vía pública,16,0,0,16,0,0,0,2024,defunciones,Cuadro2
95.0,,,Otro sitio,17,0,0,17,0,0,0,2024,defunciones,Cuadro2
95.0,,,Sin información,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
95.0,,Sin información,Total,4,0,0,1,0,0,3,2024,defunciones,Cuadro2
95.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Casa/domicilio,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Vía pública,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
95.0,,,Otro sitio,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
95.0,,,Sin información,3,0,0,0,0,0,3,2024,defunciones,Cuadro2
97.0,97 Vaupés,Total,Total,107,15,46,24,17,0,5,2024,defunciones,Cuadro2
97.0,,,Hospital/clínica,37,14,23,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Casa/domicilio,39,1,17,9,12,0,0,2024,defunciones,Cuadro2
97.0,,,Lugar de trabajo,1,0,0,0,1,0,0,2024,defunciones,Cuadro2
97.0,,,Vía pública,5,0,2,2,1,0,0,2024,defunciones,Cuadro2
97.0,,,Otro sitio,19,0,3,13,3,0,0,2024,defunciones,Cuadro2
97.0,,,Sin información,6,0,1,0,0,0,5,2024,defunciones,Cuadro2
97.0,,Cabecera municipal,Total,69,15,33,21,0,0,0,2024,defunciones,Cuadro2
97.0,,,Hospital/clínica,37,14,23,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Casa/domicilio,17,1,7,9,0,0,0,2024,defunciones,Cuadro2
97.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Vía pública,3,0,1,2,0,0,0,2024,defunciones,Cuadro2
97.0,,,Otro sitio,12,0,2,10,0,0,0,2024,defunciones,Cuadro2
97.0,,,Sin información,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,Centro poblado,Total,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
97.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Casa/domicilio,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Vía pública,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Otro sitio,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
97.0,,,Sin información,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,Rural disperso,Total,32,0,13,2,17,0,0,2024,defunciones,Cuadro2
97.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Casa/domicilio,22,0,10,0,12,0,0,2024,defunciones,Cuadro2
97.0,,,Lugar de trabajo,1,0,0,0,1,0,0,2024,defunciones,Cuadro2
97.0,,,Vía pública,2,0,1,0,1,0,0,2024,defunciones,Cuadro2
97.0,,,Otro sitio,6,0,1,2,3,0,0,2024,defunciones,Cuadro2
97.0,,,Sin información,1,0,1,0,0,0,0,2024,defunciones,Cuadro2
97.0,,Sin información,Total,5,0,0,0,0,0,5,2024,defunciones,Cuadro2
97.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Casa/domicilio,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Vía pública,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Otro sitio,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
97.0,,,Sin información,5,0,0,0,0,0,5,2024,defunciones,Cuadro2
99.0,99 Vichada,Total,Total,180,68,43,60,4,0,5,2024,defunciones,Cuadro2
99.0,,,Hospital/clínica,84,59,9,16,0,0,0,2024,defunciones,Cuadro2
99.0,,,Centro/puesto de salud,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
99.0,,,Casa/domicilio,53,7,31,7,4,0,4,2024,defunciones,Cuadro2
99.0,,,Lugar de trabajo,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
99.0,,,Vía pública,18,1,2,15,0,0,0,2024,defunciones,Cuadro2
99.0,,,Otro sitio,18,1,1,16,0,0,0,2024,defunciones,Cuadro2
99.0,,,Sin información,5,0,0,4,0,0,1,2024,defunciones,Cuadro2
99.0,,Cabecera municipal,Total,131,66,35,30,0,0,0,2024,defunciones,Cuadro2
99.0,,,Hospital/clínica,83,59,9,15,0,0,0,2024,defunciones,Cuadro2
99.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
99.0,,,Casa/domicilio,35,6,24,5,0,0,0,2024,defunciones,Cuadro2
99.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
99.0,,,Vía pública,8,1,1,6,0,0,0,2024,defunciones,Cuadro2
99.0,,,Otro sitio,3,0,1,2,0,0,0,2024,defunciones,Cuadro2
99.0,,,Sin información,2,0,0,2,0,0,0,2024,defunciones,Cuadro2
99.0,,Centro poblado,Total,5,0,4,1,0,0,0,2024,defunciones,Cuadro2
99.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
99.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
99.0,,,Casa/domicilio,4,0,4,0,0,0,0,2024,defunciones,Cuadro2
99.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
99.0,,,Vía pública,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
99.0,,,Otro sitio,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
99.0,,,Sin información,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
99.0,,Rural disperso,Total,41,2,4,27,4,0,4,2024,defunciones,Cuadro2
99.0,,,Hospital/clínica,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
99.0,,,Centro/puesto de salud,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
99.0,,,Casa/domicilio,14,1,3,2,4,0,4,2024,defunciones,Cuadro2
99.0,,,Lugar de trabajo,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
99.0,,,Vía pública,9,0,1,8,0,0,0,2024,defunciones,Cuadro2
99.0,,,Otro sitio,13,1,0,12,0,0,0,2024,defunciones,Cuadro2
99.0,,,Sin información,2,0,0,2,0,0,0,2024,defunciones,Cuadro2
99.0,,Sin información,Total,3,0,0,2,0,0,1,2024,defunciones,Cuadro2
99.0,,,Hospital/clínica,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
99.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
99.0,,,Casa/domicilio,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
99.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2024,defunciones,Cuadro2
99.0,,,Vía pública,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
99.0,,,Otro sitio,1,0,0,1,0,0,0,2024,defunciones,Cuadro2
99.0,,,Sin información,1,0,0,0,0,0,1,2024,defunciones,Cuadro2
,Fuente: DANE - Estadísticas Vitales,,,,,,,,,,2024,defunciones,Cuadro2
,Fecha de actualización: 06 de febrero de 2026,,,,,,,,,,2024,defunciones,Cuadro2
