columna,"CUADRO 13 - Defunciones de menores de un año por grupos de edad y sexo, según departamento de residencia de la madre y grupos de causas de defunción (Lista Colombia 105 para la tabulación de mortalidad)",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,año,tipo,hoja_origen
44.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",10,9,1,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2023,defunciones,Cuadro13
44.0,,082 Trastornos respiratorios específicos del período perinatal,119,60,59,0,3,3,0,6,8,0,29,23,0,10,16,0,1,0,0,11,6,0,0,3,0,2023,defunciones,Cuadro13
44.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,8,6,2,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,2,1,0,0,0,0,2023,defunciones,Cuadro13
44.0,,084 Infecciones específicas del período perinatal,37,25,12,0,0,0,0,3,1,0,12,5,0,10,4,0,0,0,0,0,2,0,0,0,0,2023,defunciones,Cuadro13
44.0,,085 Enterocolitis necrotizante del feto y del recién nacido,13,6,7,0,0,1,0,0,0,0,1,2,0,4,2,0,0,0,0,1,2,0,0,0,0,2023,defunciones,Cuadro13
44.0,,086 Todas las demás afecciones originadas en el período perinatal,13,8,5,0,0,1,0,0,0,0,5,2,0,2,2,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
44.0,,087 Malformaciones congénitas del sistema circulatorio,41,22,19,0,0,0,0,2,3,0,7,3,0,2,3,0,1,0,0,8,9,0,2,1,0,2023,defunciones,Cuadro13
44.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",22,13,9,0,3,0,0,0,0,0,4,3,0,1,2,0,0,0,0,4,2,0,1,2,0,2023,defunciones,Cuadro13
44.0,,"089 Signos, síntomas y afecciones mal definidas",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2023,defunciones,Cuadro13
44.0,,"099 Envenenamiento accidental por, y exposición a sustancias nocivas",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
44.0,,102 Eventos de intención no determinada y secuelas,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2023,defunciones,Cuadro13
44.0,,105 Otros accidentes y secuelas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,47 Magdalena,TOTAL,223,124,99,0,5,3,0,13,6,0,33,15,0,19,30,0,1,0,0,40,30,0,13,15,0,2023,defunciones,Cuadro13
47.0,,001 Enfermedades infecciosas intestinales,8,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,2,0,0,2023,defunciones,Cuadro13
47.0,,"005 Septicemia, excepto neonatal",3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2023,defunciones,Cuadro13
47.0,,007 Sífilis y otras enfermedades venéreas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,,034 Tumor maligno de sitios no especificados,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
47.0,,035 Leucemia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,,042 Deficiencias nutricionales,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,3,0,2023,defunciones,Cuadro13
47.0,,043 Todas las demás enfermedades endocrinas y nutricionales,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
47.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2023,defunciones,Cuadro13
47.0,,047 Todas las demás enfermedades del sistema nervioso,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2023,defunciones,Cuadro13
47.0,,053 Todas las demás formas de enfermedad del corazón,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
47.0,,059 Neumonía,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,1,0,2023,defunciones,Cuadro13
47.0,,062 Todas las demás enfermedades del sistema respiratorio,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2023,defunciones,Cuadro13
47.0,,066 Enfermedades del hígado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
47.0,,"067 Trastornos de la vesícula biliar, de las vías biliares y del páncreas",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
47.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,,071 Enfermedades de la piel y del tejido subcutáneo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,,074 Insuficiencia renal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
47.0,,075 Todas las demás enfermedades del sistema urinario,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2023,defunciones,Cuadro13
47.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,9,4,5,0,0,1,0,1,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",10,8,2,0,2,0,0,4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,,082 Trastornos respiratorios específicos del período perinatal,39,17,22,0,1,0,0,3,3,0,6,5,0,3,9,0,0,0,0,4,5,0,0,0,0,2023,defunciones,Cuadro13
47.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,12,5,7,0,0,0,0,1,1,0,0,3,0,2,3,0,0,0,0,2,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,,084 Infecciones específicas del período perinatal,20,18,2,0,0,0,0,3,0,0,8,0,0,4,2,0,1,0,0,2,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,,085 Enterocolitis necrotizante del feto y del recién nacido,10,7,3,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,0,0,0,0,0,2023,defunciones,Cuadro13
47.0,,086 Todas las demás afecciones originadas en el período perinatal,9,7,2,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2023,defunciones,Cuadro13
47.0,,087 Malformaciones congénitas del sistema circulatorio,30,17,13,0,0,0,0,1,0,0,7,4,0,3,4,0,0,0,0,5,3,0,1,2,0,2023,defunciones,Cuadro13
47.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",18,4,14,0,1,1,0,0,1,0,1,0,0,1,3,0,0,0,0,1,6,0,0,3,0,2023,defunciones,Cuadro13
47.0,,"089 Signos, síntomas y afecciones mal definidas",5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,2023,defunciones,Cuadro13
47.0,,090 Accidentes de transporte de motor y secuelas,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2023,defunciones,Cuadro13
47.0,,095 Ahogamiento y sumersión accidentales,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
47.0,,101 Agresiones (homicidios) y secuelas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
50.0,50 Meta,TOTAL,129,73,55,1,1,2,0,5,4,0,20,8,1,15,24,0,0,1,0,18,11,0,14,5,0,2023,defunciones,Cuadro13
50.0,,001 Enfermedades infecciosas intestinales,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023,defunciones,Cuadro13
50.0,,003 Ciertas enfermedades transmitidas por vectores y rabia,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2023,defunciones,Cuadro13
50.0,,010 Todas las demás enfermedades infecciosas y parasitarias,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2023,defunciones,Cuadro13
50.0,,"037 Tumores: in situ, benignos y de comportamiento incierto o desconocido y los no especificados",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2023,defunciones,Cuadro13
50.0,,042 Deficiencias nutricionales,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2023,defunciones,Cuadro13
50.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
50.0,,047 Todas las demás enfermedades del sistema nervioso,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
50.0,,059 Neumonía,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2023,defunciones,Cuadro13
50.0,,062 Todas las demás enfermedades del sistema respiratorio,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2023,defunciones,Cuadro13
50.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
50.0,,070 Hemorragia gastrointestinal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
50.0,,075 Todas las demás enfermedades del sistema urinario,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
50.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,7,5,2,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
50.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,11,7,4,0,0,1,0,2,0,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
50.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
50.0,,082 Trastornos respiratorios específicos del período perinatal,24,13,11,0,0,0,0,0,2,0,8,3,0,1,3,0,0,1,0,2,2,0,2,0,0,2023,defunciones,Cuadro13
50.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,6,3,3,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
50.0,,084 Infecciones específicas del período perinatal,5,4,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
50.0,,085 Enterocolitis necrotizante del feto y del recién nacido,5,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
50.0,,086 Todas las demás afecciones originadas en el período perinatal,6,3,3,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
50.0,,087 Malformaciones congénitas del sistema circulatorio,16,12,4,0,0,0,0,2,0,0,2,0,0,5,4,0,0,0,0,2,0,0,1,0,0,2023,defunciones,Cuadro13
50.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",15,5,9,1,0,0,0,1,0,0,1,2,1,0,6,0,0,0,0,1,1,0,2,0,0,2023,defunciones,Cuadro13
50.0,,"089 Signos, síntomas y afecciones mal definidas",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2023,defunciones,Cuadro13
50.0,,090 Accidentes de transporte de motor y secuelas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
52.0,52 Nariño,TOTAL,127,74,51,2,3,3,1,4,6,1,11,12,0,19,10,0,0,2,0,24,12,0,13,6,0,2023,defunciones,Cuadro13
52.0,,001 Enfermedades infecciosas intestinales,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
52.0,,003 Ciertas enfermedades transmitidas por vectores y rabia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
52.0,,006 Todas las demás enfermedades bacterianas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
52.0,,010 Todas las demás enfermedades infecciosas y parasitarias,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
52.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
52.0,,042 Deficiencias nutricionales,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,2023,defunciones,Cuadro13
52.0,,043 Todas las demás enfermedades endocrinas y nutricionales,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
52.0,,047 Todas las demás enfermedades del sistema nervioso,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2023,defunciones,Cuadro13
52.0,,053 Todas las demás formas de enfermedad del corazón,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
52.0,,059 Neumonía,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2023,defunciones,Cuadro13
52.0,,061 Enfermedades del pulmón debidas a agentes externos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
52.0,,062 Todas las demás enfermedades del sistema respiratorio,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2023,defunciones,Cuadro13
52.0,,073 Enfermedades glomerulares y tubulointersticiales,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
52.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,5,3,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
52.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,7,1,6,0,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
52.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
52.0,,082 Trastornos respiratorios específicos del período perinatal,25,17,8,0,1,1,0,2,1,0,4,2,0,4,1,0,0,1,0,4,2,0,2,0,0,2023,defunciones,Cuadro13
52.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,5,3,2,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
52.0,,084 Infecciones específicas del período perinatal,17,9,8,0,0,0,0,0,1,0,2,1,0,4,5,0,0,1,0,3,0,0,0,0,0,2023,defunciones,Cuadro13
52.0,,085 Enterocolitis necrotizante del feto y del recién nacido,3,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
52.0,,086 Todas las demás afecciones originadas en el período perinatal,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023,defunciones,Cuadro13
52.0,,087 Malformaciones congénitas del sistema circulatorio,16,10,6,0,1,1,0,0,0,0,1,1,0,6,1,0,0,0,0,1,2,0,1,1,0,2023,defunciones,Cuadro13
52.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",12,6,5,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,5,1,0,0,1,0,2023,defunciones,Cuadro13
52.0,,"089 Signos, síntomas y afecciones mal definidas",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
52.0,,096 Otros accidentes que obstruyen la respiración,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2023,defunciones,Cuadro13
52.0,,105 Otros accidentes y secuelas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
54.0,54 Norte de Santander,TOTAL,164,93,71,0,6,5,0,11,2,0,23,16,0,17,10,0,1,0,0,25,31,0,10,7,0,2023,defunciones,Cuadro13
54.0,,001 Enfermedades infecciosas intestinales,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2023,defunciones,Cuadro13
54.0,,"005 Septicemia, excepto neonatal",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023,defunciones,Cuadro13
54.0,,007 Sífilis y otras enfermedades venéreas,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
54.0,,009 Enfermedad por el VIH (SIDA),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
54.0,,010 Todas las demás enfermedades infecciosas y parasitarias,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2023,defunciones,Cuadro13
54.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
54.0,,043 Todas las demás enfermedades endocrinas y nutricionales,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
54.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
54.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2023,defunciones,Cuadro13
54.0,,047 Todas las demás enfermedades del sistema nervioso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
54.0,,050 Enfermedades hipertensivas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
54.0,,053 Todas las demás formas de enfermedad del corazón,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2023,defunciones,Cuadro13
54.0,,059 Neumonía,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023,defunciones,Cuadro13
54.0,,062 Todas las demás enfermedades del sistema respiratorio,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,2023,defunciones,Cuadro13
54.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
54.0,,075 Todas las demás enfermedades del sistema urinario,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
54.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
54.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
54.0,,082 Trastornos respiratorios específicos del período perinatal,43,28,15,0,4,3,0,6,0,0,8,6,0,5,2,0,1,0,0,4,4,0,0,0,0,2023,defunciones,Cuadro13
54.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
54.0,,084 Infecciones específicas del período perinatal,8,5,3,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,2,0,0,0,0,2023,defunciones,Cuadro13
54.0,,085 Enterocolitis necrotizante del feto y del recién nacido,4,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
54.0,,086 Todas las demás afecciones originadas en el período perinatal,15,9,6,0,0,0,0,1,0,0,4,4,0,3,1,0,0,0,0,1,0,0,0,1,0,2023,defunciones,Cuadro13
54.0,,087 Malformaciones congénitas del sistema circulatorio,32,15,17,0,0,1,0,2,0,0,5,3,0,4,3,0,0,0,0,4,8,0,0,2,0,2023,defunciones,Cuadro13
54.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",20,9,11,0,1,1,0,2,1,0,2,1,0,0,2,0,0,0,0,2,6,0,2,0,0,2023,defunciones,Cuadro13
54.0,,"089 Signos, síntomas y afecciones mal definidas",4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2023,defunciones,Cuadro13
54.0,,090 Accidentes de transporte de motor y secuelas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
54.0,,101 Agresiones (homicidios) y secuelas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
54.0,,102 Eventos de intención no determinada y secuelas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
63.0,63 Quindío,TOTAL,45,29,16,0,3,5,0,8,2,0,5,5,0,4,2,0,0,0,0,6,2,0,3,0,0,2023,defunciones,Cuadro13
63.0,,059 Neumonía,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
63.0,,062 Todas las demás enfermedades del sistema respiratorio,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2023,defunciones,Cuadro13
63.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
63.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,4,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
63.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
63.0,,082 Trastornos respiratorios específicos del período perinatal,12,6,6,0,1,2,0,1,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
63.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
63.0,,084 Infecciones específicas del período perinatal,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
63.0,,085 Enterocolitis necrotizante del feto y del recién nacido,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
63.0,,086 Todas las demás afecciones originadas en el período perinatal,6,2,4,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
63.0,,087 Malformaciones congénitas del sistema circulatorio,6,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2023,defunciones,Cuadro13
63.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",5,3,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
66.0,66 Risaralda,TOTAL,78,49,29,0,5,0,0,1,2,0,14,7,0,6,4,0,1,0,0,9,6,0,13,10,0,2023,defunciones,Cuadro13
66.0,,001 Enfermedades infecciosas intestinales,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,2023,defunciones,Cuadro13
66.0,,003 Ciertas enfermedades transmitidas por vectores y rabia,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2023,defunciones,Cuadro13
66.0,,010 Todas las demás enfermedades infecciosas y parasitarias,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
