columna,"CUADRO 14 - Defunciones de menores de un año por grupos de edad y sexo, según departamento de residencia y grupo de edad de la madre",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,año,tipo,hoja_origen
94.0,,15 - 19 años,4,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro14
94.0,,20 - 24 años,7,3,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,2023,defunciones,Cuadro14
94.0,,25 - 29 años,5,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2023,defunciones,Cuadro14
94.0,,30 - 34 años,4,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2023,defunciones,Cuadro14
94.0,,35 - 39 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro14
94.0,,40 - 44 años,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro14
94.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
94.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
94.0,,Edad desconocida,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro14
95.0,95 Guaviare,TOTAL,8,4,4,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,2,0,0,0,0,0,2023,defunciones,Cuadro14
95.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
95.0,,15 - 19 años,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
95.0,,20 - 24 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
95.0,,25 - 29 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
95.0,,30 - 34 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
95.0,,35 - 39 años,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
95.0,,40 - 44 años,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
95.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
95.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
95.0,,Edad desconocida,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2023,defunciones,Cuadro14
97.0,97 Vaupés,TOTAL,11,9,2,0,0,0,0,1,0,0,2,0,0,2,1,0,0,0,0,3,1,0,1,0,0,2023,defunciones,Cuadro14
97.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
97.0,,15 - 19 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
97.0,,20 - 24 años,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
97.0,,25 - 29 años,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro14
97.0,,30 - 34 años,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2023,defunciones,Cuadro14
97.0,,35 - 39 años,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
97.0,,40 - 44 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
97.0,,45 - 49 años,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro14
97.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
97.0,,Edad desconocida,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro14
99.0,99 Vichada,TOTAL,27,19,8,0,1,1,0,1,0,0,6,2,0,1,0,0,0,0,0,7,4,0,3,1,0,2023,defunciones,Cuadro14
99.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
99.0,,15 - 19 años,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2023,defunciones,Cuadro14
99.0,,20 - 24 años,7,7,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2023,defunciones,Cuadro14
99.0,,25 - 29 años,5,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2023,defunciones,Cuadro14
99.0,,30 - 34 años,7,4,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,2023,defunciones,Cuadro14
99.0,,35 - 39 años,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
99.0,,40 - 44 años,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro14
99.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
99.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
99.0,,Edad desconocida,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro14
75.0,Extranjero,TOTAL,68,39,28,1,2,1,0,4,4,0,7,4,0,4,4,1,0,1,0,12,11,0,10,3,0,2023,defunciones,Cuadro14
75.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
75.0,,15 - 19 años,17,12,4,1,0,1,0,1,1,0,2,0,0,1,1,1,0,0,0,4,0,0,4,1,0,2023,defunciones,Cuadro14
75.0,,20 - 24 años,19,13,6,0,0,0,0,3,0,0,2,2,0,1,0,0,0,0,0,2,3,0,5,1,0,2023,defunciones,Cuadro14
75.0,,25 - 29 años,8,3,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,3,0,0,1,0,2023,defunciones,Cuadro14
75.0,,30 - 34 años,12,6,6,0,2,0,0,0,0,0,0,2,0,1,2,0,0,1,0,2,1,0,1,0,0,2023,defunciones,Cuadro14
75.0,,35 - 39 años,7,3,4,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2023,defunciones,Cuadro14
75.0,,40 - 44 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro14
75.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
75.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
75.0,,Edad desconocida,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2023,defunciones,Cuadro14
1.0,Sin Información,TOTAL,83,48,34,1,1,0,0,0,0,0,11,14,1,5,6,0,0,0,0,17,3,0,14,11,0,2023,defunciones,Cuadro14
1.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
1.0,,15 - 19 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
1.0,,20 - 24 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
1.0,,25 - 29 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
1.0,,30 - 34 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
1.0,,35 - 39 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
1.0,,40 - 44 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
1.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
1.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro14
1.0,,Edad desconocida,83,48,34,1,1,0,0,0,0,0,11,14,1,5,6,0,0,0,0,17,3,0,14,11,0,2023,defunciones,Cuadro14
,Fuente: DANE - Estadísticas Vitales,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,defunciones,Cuadro14
,Fecha de actualización: 19 de diciembre de 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,defunciones,Cuadro14
